ID	SYMBOL	CHROMOSOME	START	STOP	BIOTYPE
ENSMUSG00000065678	Gm24261	13	100604359	100604462	gene
ENSMUSG00000093914	Gm22166	2	10497548	10497668	gene
ENSMUSG00000076399	Mir450-2	X	53048299	53048367	gene
ENSMUSG00000096305	Gm23047	7	59733770	59733863	gene
ENSMUSG00000088353	Gm24014	1	57467870	57468026	gene
ENSMUSG00000087744	Gm25149	9	70799556	70799637	gene
ENSMUSG00000088440	Gm23555	18	56192999	56193133	gene
ENSMUSG00000098676	Mir6359	18	88972030	88972110	gene
ENSMUSG00000093000	Gm24155	3	118434721	118434830	gene
ENSMUSG00000080370	Gm22952	4	56761922	56762041	gene
ENSMUSG00000098359	Mir7649	6	128974840	128974895	gene
ENSMUSG00000084496	Gm22514	10	78370013	78370320	gene
ENSMUSG00000098772	Gm27441	14	97049481	97049585	gene
ENSMUSG00000098518	Gm27668	4	47603889	47604008	gene
ENSMUSG00000080437	Gm24274	8	67213296	67213419	gene
ENSMUSG00000088957	Gm24946	3	63488993	63489098	gene
ENSMUSG00000095857	Gm22618	5	50290380	50290486	gene
ENSMUSG00000084611	Gm24371	4	32514787	32515053	gene
ENSMUSG00000093336	Mir1954	2	32652329	32652414	gene
ENSMUSG00000078129	Actl10	2	154551776	154553276	gene
ENSMUSG00000077439	Gm22594	10	66483553	66483682	gene
ENSMUSG00000096017	Gm26502	7	59756514	59756607	gene
ENSMUSG00000084560	Gm26478	2	11087781	11087913	gene
ENSMUSG00000065192	Gm23460	1	52444436	52444544	gene
ENSMUSG00000098929	Mir6400	4	15942900	15942991	gene
ENSMUSG00000088407	Gm25884	10	92486818	92486879	gene
ENSMUSG00000080668	Gm24999	13	60293672	60293772	gene
ENSMUSG00000088448	Gm23558	12	97371034	97371113	gene
ENSMUSG00000064409	n-R5s40	15	79692502	79692625	gene
ENSMUSG00000064766	Gm26458	11	11427385	11427512	gene
ENSMUSG00000098351	Gm27507	1	74764798	74764890	gene
ENSMUSG00000094801	n-R5s113	8	123560888	123561006	gene
ENSMUSG00000065422	Mir221	X	19146294	19146388	gene
ENSMUSG00000095059	Gm25670	14	110597616	110597722	gene
ENSMUSG00000088820	Gm25224	12	109689477	109689544	gene
ENSMUSG00000087992	Gm25059	9	113776182	113776298	gene
ENSMUSG00000089078	Gm24502	5	75561046	75561150	gene
ENSMUSG00000084742	n-R5s19	19	6144732	6144851	gene
ENSMUSG00000076253	Mir680-3	12	35194811	35194897	gene
ENSMUSG00000094710	Gm22823	14	41247686	41247792	gene
ENSMUSG00000077392	Gm24337	4	5687677	5687802	gene
ENSMUSG00000098849	Gm27892	X	25679415	25679520	gene
ENSMUSG00000088661	Gm25334	19	4904673	4904782	gene
ENSMUSG00000066620	Gm4883	7	30709736	30710263	gene
ENSMUSG00000065604	Mir29b-1	6	31063023	31063093	gene
ENSMUSG00000080601	Gm23841	5	67053679	67053792	gene
ENSMUSG00000088126	Gm22870	18	30476407	30476518	gene
ENSMUSG00000084612	n-R5s6	X	49879307	49879394	gene
ENSMUSG00000094150	Gm23265	7	59726161	59726254	gene
ENSMUSG00000088710	Gm22730	8	127046912	127047082	gene
ENSMUSG00000092765	Gm23363	2	32318265	32318343	gene
ENSMUSG00000089187	Gm22949	14	49573214	49573318	gene
ENSMUSG00000076337	Gm24714	11	16645438	16645538	gene
ENSMUSG00000088002	Gm24775	12	77393104	77393202	gene
ENSMUSG00000087909	Gm22035	13	38898360	38898587	gene
ENSMUSG00000064926	Gm22044	8	79014364	79014470	gene
ENSMUSG00000105118	Mir3084-2	19	60774329	60774397	gene
ENSMUSG00000088623	Gm23031	5	92302174	92302292	gene
ENSMUSG00000076387	Mir671	5	24592114	24592211	gene
ENSMUSG00000098414	Mir6909	10	79531029	79531090	gene
ENSMUSG00000093900	Mir669p-2	2	10496497	10496583	gene
ENSMUSG00000077971	Gm26259	13	5997455	5997551	gene
ENSMUSG00000076959	Mir669l	2	10468971	10469068	gene
ENSMUSG00000077518	Gm25879	2	181662306	181662412	gene
ENSMUSG00000088283	Gm23587	16	88614527	88614610	gene
ENSMUSG00000065055	n-R5s213	1	82635013	82635110	gene
ENSMUSG00000065203	Gm24614	3	8429158	8429264	gene
ENSMUSG00000089037	Gm22159	1	109623008	109623137	gene
ENSMUSG00000077246	Gm23273	6	35975330	35975464	gene
ENSMUSG00000094218	Gm23446	7	59766611	59766704	gene
ENSMUSG00000089066	Gm22836	9	82439414	82439474	gene
ENSMUSG00000095272	Gm24242	5	151700202	151700308	gene
ENSMUSG00000087777	Gm22321	6	33088646	33088749	gene
ENSMUSG00000076450	Mir804	11	50357785	50357879	gene
ENSMUSG00000089083	Rnu7	6	124741225	124741286	gene
ENSMUSG00000077224	Gm23437	14	106766030	106766156	gene
ENSMUSG00000077481	Gm25272	14	123933718	123933845	gene
ENSMUSG00000096142	Gm25817	7	32917146	32917266	gene
ENSMUSG00000093937	Gm25528	9	87888456	87888587	gene
ENSMUSG00000064762	Gm23738	4	68182532	68182702	gene
ENSMUSG00000087908	Gm22034	1	102953415	102953548	gene
ENSMUSG00000094041	Gm28019	8	72541480	72541580	gene
ENSMUSG00000095422	Gm24415	15	90054409	90054515	gene
ENSMUSG00000096804	Gm23411	18	34188878	34188939	gene
ENSMUSG00000065635	Gm24253	11	56263165	56263240	gene
ENSMUSG00000092644	Gm23564	11	84893087	84893153	gene
ENSMUSG00000080545	Gm22713	3	123391114	123391243	gene
ENSMUSG00000092671	Gm24103	8	111041948	111042024	gene
ENSMUSG00000064916	Gm22573	4	155720040	155720141	gene
ENSMUSG00000088472	Gm23079	6	123808105	123808221	gene
ENSMUSG00000077537	Gm22544	8	76021929	76022055	gene
ENSMUSG00000088146	Gm24718	X	96150837	96150972	gene
ENSMUSG00000099247	Gm27541	10	78525989	78526110	gene
ENSMUSG00000070209	n-R5s27	17	44641025	44641143	gene
ENSMUSG00000070072	Mir433	12	109591715	109591838	gene
ENSMUSG00000098788	Gm27342	13	32758202	32758310	gene
ENSMUSG00000065716	Gm25651	X	169695781	169695899	gene
ENSMUSG00000094086	Gm23992	9	4371269	4371335	gene
ENSMUSG00000088988	Gm25606	9	64048496	64048590	gene
ENSMUSG00000064889	Gm24200	9	94284496	94284652	gene
ENSMUSG00000076143	Mir708	7	96249424	96249532	gene
ENSMUSG00000065733	Gm24491	X	106649913	106650019	gene
ENSMUSG00000076033	Mir692-3	13	74407065	74407173	gene
ENSMUSG00000064621	Gm26922	12	109654627	109654698	gene
ENSMUSG00000095198	Mir467a-3	2	10483678	10483760	gene
ENSMUSG00000096835	Gm23288	2	10490167	10490287	gene
ENSMUSG00000088069	Gm23250	4	46118180	46118446	gene
ENSMUSG00000099003	Mir7035	5	136105522	136105603	gene
ENSMUSG00000096241	Gm24267	1	107756602	107756708	gene
ENSMUSG00000104914	Mir7061	7	130908268	130908335	gene
ENSMUSG00000095023	Gm24019	10	79909195	79909301	gene
ENSMUSG00000089190	Gm25771	1	122553173	122553316	gene
ENSMUSG00000070080	Mir431	12	109590447	109590537	gene
ENSMUSG00000084653	Gm26091	3	104601158	104601239	gene
ENSMUSG00000106147	Rnu3a	10	40258467	40258679	gene
ENSMUSG00000076127	Mir718	X	74023849	74023936	gene
ENSMUSG00000098757	Gm27313	12	89298442	89298583	gene
ENSMUSG00000088394	Gm26312	X	56725073	56725237	gene
ENSMUSG00000065111	Gm25141	15	102627779	102627885	gene
ENSMUSG00000088242	Gm25913	12	31858458	31858592	gene
ENSMUSG00000087800	Gm25569	2	165270046	165270176	gene
ENSMUSG00000096298	Gm23931	19	13604999	13605107	gene
ENSMUSG00000089485	Gm24734	11	89136505	89136766	gene
ENSMUSG00000076382	Gm23193	8	111194964	111195045	gene
ENSMUSG00000065431	Mir186	3	157544279	157544349	gene
ENSMUSG00000095691	Snord116l11	7	59902213	59902306	gene
ENSMUSG00000077761	Gm25214	2	168882040	168882168	gene
ENSMUSG00000080683	Gm23991	7	44250450	44250542	gene
ENSMUSG00000077400	Gm25417	9	92527578	92527708	gene
ENSMUSG00000065583	Mir218-2	11	35616816	35616925	gene
ENSMUSG00000084642	Gm24384	18	63909082	63909156	gene
ENSMUSG00000080419	Gm26475	X	128522689	128522809	gene
ENSMUSG00000088200	Gm23753	2	126634539	126634687	gene
ENSMUSG00000084604	Gm22205	12	109688055	109688125	gene
ENSMUSG00000089139	Mir1964	7	29773294	29773376	gene
ENSMUSG00000077277	Gm22783	X	19355001	19355107	gene
ENSMUSG00000094363	Gm26060	2	10486946	10487068	gene
ENSMUSG00000098710	Mir7067	8	70895508	70895570	gene
ENSMUSG00000065477	Mir411	12	109710175	109710256	gene
ENSMUSG00000088519	Gm24439	11	3474285	3474401	gene
ENSMUSG00000087759	Gm23465	3	100738452	100738713	gene
ENSMUSG00000104856	Rnu3b3	11	87448627	87448841	gene
ENSMUSG00000098378	Gm27864	8	74270247	74270436	gene
ENSMUSG00000089441	Gm22527	12	25687801	25687906	gene
ENSMUSG00000064451	Snora23	7	110046364	110046547	gene
ENSMUSG00000077188	Gm25090	2	159139361	159139492	gene
ENSMUSG00000088022	Gm49799	17	28446861	28447148	gene
ENSMUSG00000094438	Gm23618	7	59568964	59569042	gene
ENSMUSG00000096868	Gm22258	7	59799444	59799537	gene
ENSMUSG00000096113	Mir466b-5	2	10488887	10488974	gene
ENSMUSG00000065074	Gm24535	X	21901732	21901838	gene
ENSMUSG00000089147	Gm25267	8	82152720	82152782	gene
ENSMUSG00000076190	Gm23256	7	42958351	42958460	gene
ENSMUSG00000088954	Gm24943	4	51799920	51800352	gene
ENSMUSG00000088416	Gm24239	8	120717500	120717754	gene
ENSMUSG00000084487	Gm23787	12	109684962	109685034	gene
ENSMUSG00000094515	Gm24567	4	15819909	15820029	gene
ENSMUSG00000093572	Gm24756	11	59337051	59337146	gene
ENSMUSG00000084739	Gm22067	15	81592093	81592199	gene
ENSMUSG00000064853	Gm23442	17	35162563	35162696	gene
ENSMUSG00000098991	Gm27595	11	107851745	107851856	gene
ENSMUSG00000093093	Gm22642	3	89302478	89302729	gene
ENSMUSG00000065608	Mirlet7c-2	15	85706603	85706697	gene
ENSMUSG00000098357	Mir7094-2	12	114513635	114513694	gene
ENSMUSG00000104858	Mir136	12	109595327	109595388	gene
ENSMUSG00000089234	Gm22207	8	12356153	12356469	gene
ENSMUSG00000077207	Gm25609	1	137215544	137215647	gene
ENSMUSG00000088895	Gm22519	15	71794188	71794365	gene
ENSMUSG00000070103	Mir488	1	158505625	158505733	gene
ENSMUSG00000088903	Gm25434	6	139196065	139196231	gene
ENSMUSG00000089008	Gm23859	18	90228899	90228962	gene
ENSMUSG00000106439	Gm44327	3	136798262	136798378	gene
ENSMUSG00000095986	Gm23053	6	35524543	35524638	gene
ENSMUSG00000099165	Mir6940	12	112733322	112733391	gene
ENSMUSG00000088517	Gm24437	16	36321481	36321584	gene
ENSMUSG00000065514	Mir106b	5	138165737	138165818	gene
ENSMUSG00000098827	Gm27399	11	98238618	98238695	gene
ENSMUSG00000089608	Gm22503	10	44732353	44732467	gene
ENSMUSG00000095233	Gm26378	18	32820693	32820799	gene
ENSMUSG00000105109	Gm44297	13	23534114	23534254	gene
ENSMUSG00000104783	Gm44381	11	24014655	24014759	gene
ENSMUSG00000098253	Mir7219	18	68260920	68260973	gene
ENSMUSG00000084469	Gm22956	5	138219737	138219816	gene
ENSMUSG00000092935	Gm22697	18	42301890	42301952	gene
ENSMUSG00000098928	Mir6988	19	6051334	6051392	gene
ENSMUSG00000096523	Gm25729	Y	83675342	83675449	gene
ENSMUSG00000087718	Gm22236	10	110904795	110904900	gene
ENSMUSG00000092956	Gm26220	6	29396617	29396705	gene
ENSMUSG00000077565	Gm23201	2	167064998	167065086	gene
ENSMUSG00000089580	Gm23340	13	24316730	24316852	gene
ENSMUSG00000064769	Gm23518	16	35387933	35388085	gene
ENSMUSG00000089206	Gm26214	1	105945554	105945660	gene
ENSMUSG00000093223	Gm27903	15	79594668	79594793	gene
ENSMUSG00000077416	Gm23747	15	75759859	75759989	gene
ENSMUSG00000087870	Gm26100	8	128771170	128771296	gene
ENSMUSG00000077780	Gm24161	4	126818016	126818145	gene
ENSMUSG00000094621	CAAA01098150.1	GL456372.1	13262	13382	gene
ENSMUSG00000089091	Gm25656	6	103832513	103832578	gene
ENSMUSG00000092748	Gm22175	12	113425150	113425227	gene
ENSMUSG00000089026	Gm25014	8	13283115	13283217	gene
ENSMUSG00000089538	Gm25161	6	46481709	46481840	gene
ENSMUSG00000092747	Gm22180	4	136609806	136609864	gene
ENSMUSG00000077704	Snord89	1	39548745	39548854	gene
ENSMUSG00000077261	Gm24431	13	106990402	106990467	gene
ENSMUSG00000064508	n-R5s96	8	47719246	47719369	gene
ENSMUSG00000094952	Mir3070b	12	109588592	109588680	gene
ENSMUSG00000077382	n-R5s200	2	84700748	84700860	gene
ENSMUSG00000077938	Gm24132	8	96656129	96656219	gene
ENSMUSG00000065803	Gm23040	7	98506954	98507116	gene
ENSMUSG00000088180	Gm22218	14	56852830	56852888	gene
ENSMUSG00000088752	Mir1934	11	69663043	69663125	gene
ENSMUSG00000065132	Gm24456	3	123743297	123743403	gene
ENSMUSG00000094581	Gm26365	7	59693220	59693313	gene
ENSMUSG00000084652	Gm22717	9	90315910	90316080	gene
ENSMUSG00000094750	Gm25019	6	133196640	133196749	gene
ENSMUSG00000089163	CAAA01019125.1	GL456233.1	79697	79797	gene
ENSMUSG00000098696	Gm27617	14	35569953	35570120	gene
ENSMUSG00000075893	Gm25538	12	12700039	12700145	gene
ENSMUSG00000087804	Gm23434	1	99017364	99017463	gene
ENSMUSG00000094408	Gm24072	6	130320874	130320947	gene
ENSMUSG00000087862	Gm23048	9	19437687	19437815	gene
ENSMUSG00000096245	Gm24269	9	110925403	110925479	gene
ENSMUSG00000080518	Gm22193	8	110842383	110842458	gene
ENSMUSG00000099108	Gm27979	X	68676848	68676903	gene
ENSMUSG00000098791	Gm27402	6	17907172	17907291	gene
ENSMUSG00000077609	Gm25795	X	157299490	157299621	gene
ENSMUSG00000084576	Gm23655	16	89451495	89451599	gene
ENSMUSG00000088984	Gm25604	4	126860980	126861112	gene
ENSMUSG00000088719	Gm22733	11	74936061	74936151	gene
ENSMUSG00000065564	Mirlet7b	15	85707319	85707403	gene
ENSMUSG00000088711	Gm22731	2	145352843	145352936	gene
ENSMUSG00000064763	Gm23515	8	65667595	65667701	gene
ENSMUSG00000088976	Gm23759	9	90031307	90031574	gene
ENSMUSG00000098887	Mir6413	10	20297581	20297688	gene
ENSMUSG00000065567	Mir30c-2	1	23291701	23291784	gene
ENSMUSG00000089543	Gm25836	4	79244587	79244709	gene
ENSMUSG00000099129	Mir7076	8	111689601	111689674	gene
ENSMUSG00000076009	Mir688	15	102671792	102671866	gene
ENSMUSG00000064949	Snora61	4	132310240	132310369	gene
ENSMUSG00000088384	Gm24690	18	38356578	38356674	gene
ENSMUSG00000095529	Gm23612	16	19319686	19319795	gene
ENSMUSG00000088832	Gm23543	6	65864171	65864276	gene
ENSMUSG00000094842	Gm22639	4	44865307	44865431	gene
ENSMUSG00000088751	Gm24902	5	57110824	57110946	gene
ENSMUSG00000098280	Mir7687	8	120538696	120538754	gene
ENSMUSG00000084513	n-R5s179	5	148753323	148753440	gene
ENSMUSG00000106556	Gm44375	13	69401248	69401397	gene
ENSMUSG00000099053	Gm27792	13	96897276	96897390	gene
ENSMUSG00000077230	Gm25097	X	145160477	145160621	gene
ENSMUSG00000106436	Mir7015	4	120973259	120973322	gene
ENSMUSG00000094476	Gm25934	7	59351409	59351487	gene
ENSMUSG00000104657	Gm47297	11	120274487	120274624	gene
ENSMUSG00000096731	Gm24316	14	50731053	50731159	gene
ENSMUSG00000094214	Gm23448	1	63300280	63300383	gene
ENSMUSG00000093024	Gm25299	X	23982185	23982286	gene
ENSMUSG00000094097	n-R5s111	8	123557490	123557608	gene
ENSMUSG00000065004	Gm26326	12	43743037	43743165	gene
ENSMUSG00000095112	Gm23712	5	72418713	72418819	gene
ENSMUSG00000093281	Gm22565	8	5705427	5705495	gene
ENSMUSG00000077668	Gm26143	7	142424795	142424902	gene
ENSMUSG00000080478	Snord23	7	15938762	15938870	gene
ENSMUSG00000093912	Mir3470b	16	44013852	44013977	gene
ENSMUSG00000106152	Gm44413	6	56172928	56173031	gene
ENSMUSG00000098813	Gm27326	11	97780182	97780276	gene
ENSMUSG00000064526	Gm26439	11	86437310	86437415	gene
ENSMUSG00000098300	Mir6540	16	42303362	42303469	gene
ENSMUSG00000096838	Gm26232	3	96450446	96450611	gene
ENSMUSG00000088646	Gm26486	5	53418573	53418682	gene
ENSMUSG00000098669	Gm27580	4	89445219	89445367	gene
ENSMUSG00000064915	Gm22575	3	124410655	124410764	gene
ENSMUSG00000098655	Mir7011	3	88440879	88440951	gene
ENSMUSG00000077394	Gm24339	9	15326464	15326539	gene
ENSMUSG00000065750	Gm23346	6	70855444	70855579	gene
ENSMUSG00000098667	Gm27585	8	7521636	7521834	gene
ENSMUSG00000089599	Gm26157	11	68053335	68053460	gene
ENSMUSG00000093184	Gm25693	11	38037179	38037263	gene
ENSMUSG00000095705	Gm24828	Y	85414018	85414125	gene
ENSMUSG00000098261	Gm27521	4	96917020	96917083	gene
ENSMUSG00000064394	Gm23622	14	75651423	75651529	gene
ENSMUSG00000096339	Gm24713	15	18009263	18009369	gene
ENSMUSG00000095713	Gm26466	7	59407197	59407275	gene
ENSMUSG00000096462	Gm22812	7	59806995	59807088	gene
ENSMUSG00000099006	Mir6974	17	35204475	35204557	gene
ENSMUSG00000077515	Gm25878	2	167063473	167063565	gene
ENSMUSG00000095479	Gm25074	7	59776724	59776817	gene
ENSMUSG00000094551	Gm22392	15	44432595	44432701	gene
ENSMUSG00000064468	Gm25081	2	38480338	38480445	gene
ENSMUSG00000096504	Mir465b-2	X	66835764	66835842	gene
ENSMUSG00000076961	Gm23251	7	75757259	75757368	gene
ENSMUSG00000099248	Gm27543	6	52249299	52249475	gene
ENSMUSG00000077685	Gm22498	14	56837071	56837156	gene
ENSMUSG00000065130	Gm24457	3	142772972	142773076	gene
ENSMUSG00000088363	Gm23497	1	118681821	118681950	gene
ENSMUSG00000088861	Gm23065	11	11140514	11140643	gene
ENSMUSG00000065122	Gm26126	9	84649496	84649659	gene
ENSMUSG00000093499	Gm25442	3	35325614	35325705	gene
ENSMUSG00000088955	Gm24944	9	107987369	107987496	gene
ENSMUSG00000089555	Mir1933	11	21344588	21344675	gene
ENSMUSG00000077318	Gm24173	1	11134111	11134238	gene
ENSMUSG00000094013	Gm25829	1	54249102	54249208	gene
ENSMUSG00000064960	Gm24406	3	144586825	144586952	gene
ENSMUSG00000098502	Gm27511	11	60099547	60099673	gene
ENSMUSG00000089039	Gm22165	3	64109635	64109737	gene
ENSMUSG00000094815	Gm22615	13	62543434	62543503	gene
ENSMUSG00000088848	Gm26352	1	43902928	43903052	gene
ENSMUSG00000064565	Gm24145	16	11167105	11167267	gene
ENSMUSG00000084477	Gm25780	6	140530963	140531215	gene
ENSMUSG00000080465	Gm22486	6	71882557	71882693	gene
ENSMUSG00000094330	Gm22051	2	10506555	10506681	gene
ENSMUSG00000098510	Mir6968	17	26935472	26935539	gene
ENSMUSG00000088571	Gm25455	2	24601365	24601689	gene
ENSMUSG00000088333	Gm27396	1	3783876	3783933	gene
ENSMUSG00000089613	Gm23504	1	87415255	87415349	gene
ENSMUSG00000065768	Gm23845	4	129895573	129895724	gene
ENSMUSG00000088581	Gm22967	17	69594539	69594777	gene
ENSMUSG00000084549	DQ267100	12	109649617	109649688	gene
ENSMUSG00000064970	Gm23690	1	181813607	181813700	gene
ENSMUSG00000088443	Gm23554	6	124142185	124142294	gene
ENSMUSG00000087708	Gm23000	X	66728415	66728553	gene
ENSMUSG00000087935	Snora81	16	23110756	23110933	gene
ENSMUSG00000093274	Gm26235	18	18099560	18099660	gene
ENSMUSG00000088829	Gm25227	1	15685935	15686046	gene
ENSMUSG00000095555	Gm28010	9	72511209	72511334	gene
ENSMUSG00000077209	Gm25608	5	64002353	64002484	gene
ENSMUSG00000065464	Mir185	16	18327401	18327465	gene
ENSMUSG00000084472	n-R5s23	18	24686168	24686282	gene
ENSMUSG00000094048	Gm26284	7	59589548	59589626	gene
ENSMUSG00000077408	Gm25415	14	89706805	89706936	gene
ENSMUSG00000094031	Gm24656	15	23154734	23154865	gene
ENSMUSG00000094173	Mir344h-1	7	61739350	61739409	gene
ENSMUSG00000065399	Mir133a-1	18	10782909	10782976	gene
ENSMUSG00000088889	Gm24211	11	74728403	74728509	gene
ENSMUSG00000099154	Gm27306	2	3075107	3075213	gene
ENSMUSG00000080358	Gm26249	9	44897865	44897982	gene
ENSMUSG00000088446	Gm23556	X	78908549	78908640	gene
ENSMUSG00000088019	Gm23826	12	66561254	66561372	gene
ENSMUSG00000084674	Gm26027	3	121337692	121337959	gene
ENSMUSG00000076454	Mir762	7	127708487	127708562	gene
ENSMUSG00000105458	Mir3074-2	8	84208825	84208907	gene
ENSMUSG00000092675	Gm25262	4	43631425	43631557	gene
ENSMUSG00000094837	Gm25471	7	59761554	59761647	gene
ENSMUSG00000088056	Gm24262	9	35144636	35144779	gene
ENSMUSG00000095513	Gm24136	3	96422733	96422897	gene
ENSMUSG00000088073	Gm22817	4	21270075	21270430	gene
ENSMUSG00000064745	Gm24708	7	16624575	16624677	gene
ENSMUSG00000093081	Mir3075	14	25534439	25534523	gene
ENSMUSG00000064494	Gm22063	8	105172496	105172602	gene
ENSMUSG00000092770	Mirlet7a-2	9	41536716	41536811	gene
ENSMUSG00000089199	Gm25772	4	137325559	137325614	gene
ENSMUSG00000092743	Gm22177	7	84170565	84170722	gene
ENSMUSG00000093306	Gm23802	2	152772788	152772889	gene
ENSMUSG00000099107	Gm27898	11	96199751	96199830	gene
ENSMUSG00000088737	Gm23899	14	66591606	66591695	gene
ENSMUSG00000099063	Mir7031	5	121819209	121819273	gene
ENSMUSG00000064664	Gm24459	8	124357238	124357323	gene
ENSMUSG00000084693	Gm24894	18	10551289	10551406	gene
ENSMUSG00000077514	Gm25877	4	103586272	103586400	gene
ENSMUSG00000092697	Gm22925	2	10510791	10510892	gene
ENSMUSG00000077467	Gm26421	2	111825179	111825310	gene
ENSMUSG00000084607	Gm22208	15	34531714	34531823	gene
ENSMUSG00000065361	1600017P15Rik	3	30595346	30595757	gene
ENSMUSG00000094659	Mir466c-2	2	10483966	10484055	gene
ENSMUSG00000070175	Gm24162	1	20444811	20444912	gene
ENSMUSG00000088851	Gm24728	3	143674943	143675067	gene
ENSMUSG00000094946	Gm25754	1	83795912	83796032	gene
ENSMUSG00000084428	Gm25102	17	57747565	57747676	gene
ENSMUSG00000087963	Gm25394	13	49684301	49684433	gene
ENSMUSG00000065260	Gm23453	1	33422733	33422838	gene
ENSMUSG00000098990	Gm27596	12	109541168	109541250	gene
ENSMUSG00000095418	Gm23922	7	59370106	59370184	gene
ENSMUSG00000094435	Gm23617	5	67631825	67631919	gene
ENSMUSG00000096211	Gm23330	3	19560253	19560416	gene
ENSMUSG00000098780	Mir6390	14	105623642	105623770	gene
ENSMUSG00000084514	Mir1893	18	6490564	6490646	gene
ENSMUSG00000089107	Gm23117	13	43872802	43872909	gene
ENSMUSG00000064722	Gm25857	2	119740828	119740956	gene
ENSMUSG00000089264	Gm22889	2	127677670	127677727	gene
ENSMUSG00000088194	Gm23900	2	81543235	81543342	gene
ENSMUSG00000094875	Gm23151	5	126389548	126389654	gene
ENSMUSG00000065221	Gm25793	X	153576488	153576594	gene
ENSMUSG00000104921	Gm23927	19	4078297	4078512	gene
ENSMUSG00000065006	Gm26325	7	12930774	12930880	gene
ENSMUSG00000077119	Mir741	X	66796805	66796875	gene
ENSMUSG00000098441	Mir6537	7	25097066	25097175	gene
ENSMUSG00000077604	Snord1b	11	116674148	116674222	gene
ENSMUSG00000094003	n-R5s128	8	123586242	123586360	gene
ENSMUSG00000093217	Gm25246	X	13653381	13653449	gene
ENSMUSG00000064793	Gm24356	7	28123254	28123359	gene
ENSMUSG00000065266	Gm23454	X	93251474	93251606	gene
ENSMUSG00000104771	Gm44394	13	23570726	23570863	gene
ENSMUSG00000065822	Snord15a	7	99482785	99482932	gene
ENSMUSG00000096431	Gm22131	7	59681055	59681148	gene
ENSMUSG00000077586	Gm24377	12	59665654	59665784	gene
ENSMUSG00000088191	Gm23903	15	27061736	27061866	gene
ENSMUSG00000070140	Mir483	7	142654924	142654996	gene
ENSMUSG00000076376	Mir674	2	117185127	117185226	gene
ENSMUSG00000098786	Mir6995	19	47273519	47273589	gene
ENSMUSG00000098994	Gm27599	17	29059744	29059917	gene
ENSMUSG00000095151	Gm24028	2	10496791	10496914	gene
ENSMUSG00000064524	Gm26441	X	151261918	151262021	gene
ENSMUSG00000088504	Gm26490	4	89182981	89183120	gene
ENSMUSG00000065940	Gm23795	7	68952100	68952236	gene
ENSMUSG00000094563	Gm25228	14	42614226	42614346	gene
ENSMUSG00000088241	Gm22916	6	124095450	124095568	gene
ENSMUSG00000088883	Gm24212	8	89667173	89667304	gene
ENSMUSG00000096561	Gm24097	5	104936651	104936757	gene
ENSMUSG00000106272	Gm22897	5	4985111	4985237	gene
ENSMUSG00000092856	Gm25956	7	54213169	54213385	gene
