ID	SYMBOL	CHROMOSOME	START	STOP	BIOTYPE
AT4G01830	ABCB5	4	785551	790447	gene
AT2G39480	ABCB6	2	16477792	16485039	gene
AT5G46540	ABCB7	5	18877090	18882462	gene
AT4G18050	ABCB9	4	10021786	10027425	gene
AT1G30400	ABCC1	1	10727317	10738092	gene
AT3G59140	ABCC10	3	21863348	21869036	gene
AT1G30420	ABCC11	1	10748261	10756695	gene
AT1G30410	ABCC12	1	10738683	10747563	gene
AT2G07680	ABCC13	2	3514668	3522658	gene
AT3G62700	ABCC14	3	23190265	23195917	gene
AT3G60970	ABCC15	3	22557282	22561716	gene
AT2G34660	ABCC2	2	14602470	14612565	gene
AT3G13080	ABCC3	3	4195770	4201734	gene
AT2G47800	ABCC4	2	19574666	19580615	gene
AT1G04120	ABCC5	1	1064264	1071080	gene
AT3G13090	ABCC6	3	4202811	4208261	gene
AT3G13100	ABCC7	3	4208729	4214530	gene
AT3G21250	ABCC8	3	7457433	7463644	gene
AT3G60160	ABCC9	3	22223264	22229487	gene
AT4G39850	ABCD1	4	18488434	18497266	gene
AT1G54350	ABCD2	1	20286856	20290401	gene
AT3G13640	ABCE1	3	4458389	4461844	gene
AT4G19210	ABCE2	4	10501123	10505217	gene
AT4G30300	ABCE3	4	14831005	14831550	gene
AT5G60790	ABCF1	5	24453258	24456115	gene
AT5G09930	ABCF2	5	3097555	3100291	gene
AT1G64550	ABCF3	1	23968750	23973614	gene
AT3G54540	ABCF4	3	20189794	20192940	gene
AT5G64840	ABCF5	5	25916722	25920254	gene
AT2G39350	ABCG1	2	16430085	16432751	gene
AT1G53270	ABCG10	1	19862821	19864650	gene
AT1G17840	ABCG11	1	6142402	6146521	gene
AT1G51500	ABCG12	1	19097712	19101265	gene
AT1G51460	ABCG13	1	19076838	19081451	gene
AT1G31770	ABCG14	1	11374760	11377885	gene
AT3G21090	ABCG15	3	7391286	7395096	gene
AT3G55090	ABCG16	3	20416183	20418910	gene
AT3G55100	ABCG17	3	20420279	20423114	gene
AT3G55110	ABCG18	3	20424550	20427384	gene
AT3G55130	ABCG19	3	20433839	20436453	gene
AT2G37360	ABCG2	2	15673410	15675920	gene
AT3G53510	ABCG20	3	19837148	19839983	gene
AT3G25620	ABCG21	3	9316074	9319660	gene
AT5G06530	ABCG22	5	1989650	1994961	gene
AT5G19410	ABCG23	5	6545123	6547177	gene
AT1G53390	ABCG24	1	19917994	19923920	gene
AT1G71960	ABCG25	1	27082394	27088248	gene
AT3G13220	ABCG26	3	4247675	4250703	gene
AT5G60740	ABCG28	5	24425455	24430413	gene
AT3G16340	ABCG29	3	5539385	5546487	gene
AT2G28070	ABCG3	2	11955873	11959994	gene
AT4G15230	ABCG30	4	8679754	8687519	gene
AT2G29940	ABCG31	2	12759973	12766794	gene
AT2G26910	ABCG32	2	11481326	11488270	gene
AT2G37280	ABCG33	2	15650169	15656657	gene
AT2G36380	ABCG34	2	15257418	15263808	gene
AT1G15210	ABCG35	1	5231345	5236886	gene
AT3G53480	ABCG37	3	19825267	19831880	gene
AT3G30842	ABCG38	3	12593810	12600432	gene
AT1G66950	ABCG39	1	24978121	24984619	gene
AT4G25750	ABCG4	4	13110466	13112482	gene
AT1G15520	ABCG40	1	5331858	5338326	gene
AT4G15215	ABCG41	4	8671349	8679176	gene
AT4G15233	ABCG42	4	8687354	8694733	gene
AT4G15236	ABCG43	4	8696677	8702727	gene
AT2G13610	ABCG5	2	5673688	5675995	gene
AT5G13580	ABCG6	5	4370692	4373201	gene
AT2G01320	ABCG7	2	154097	158204	gene
AT5G52860	ABCG8	5	21419590	21421715	gene
AT4G27420	ABCG9	4	13712199	13714797	gene
AT1G63270	ABCI1	1	23469554	23471510	gene
AT4G33460	ABCI10	4	16098070	16100440	gene
AT5G14100	ABCI11	5	4549438	4551843	gene
AT3G21580	ABCI12	3	7601822	7603899	gene
AT1G65410	ABCI13	1	24295169	24297595	gene
AT1G19800	ABCI14	1	6846338	6848128	gene
AT3G20320	ABCI15	3	7087445	7089927	gene
AT2G37300	ABCI16	2	15662224	15664599	gene
AT1G67940	ABCI17	1	25477670	25478803	gene
AT1G03900	ABCI18	1	991106	993126	gene
AT1G03905	ABCI19	1	993400	995989	gene
AT5G02270	ABCI20	5	467038	469272	gene
AT5G44110	ABCI21	5	17753959	17755768	gene
AT2G07681	ABCI4	2	3287529	3292366	gene
AT2G07771	ABCI5	2	3239693	3240463	gene
ATMG00900	ABCI5	Mt	239988	240758	gene
AT1G32500	ABCI7	1	11749798	11752190	gene
AT4G04770	ABCI8	4	2427686	2429899	gene
AT5G44316	ABCI9	5	17852911	17854521	gene
AT1G49720	ABF1	1	18400003	18402628	gene
AT1G45249	ABF2	1	17165125	17167924	gene
AT4G34000	ABF3	4	16295334	16298285	gene
AT3G19290	ABF4	3	6687042	6690123	gene
AT2G13540	ABH1	2	5636884	5643066	gene
AT4G26080	ABI1	4	13219915	13222376	gene
AT5G57050	ABI2	5	23087122	23089631	gene
AT3G24650	ABI3	3	8997370	9001185	gene
AT2G40220	ABI4	2	16796247	16797585	gene
AT2G36270	ABI5	2	15204659	15207636	gene
AT2G46225	ABIL1	2	18981911	18984292	gene
AT3G49290	ABIL2	3	18272283	18275442	gene
AT5G24310	ABIL3	5	8273519	8276589	gene
AT5G42030	ABIL4	5	16811307	16813295	gene
AT5G13680	ABO1	5	4410314	4415622	gene
AT1G66600	ABO3	1	24848320	24849543	gene
AT1G51965	ABO5	1	19311466	19314195	gene
AT5G04895	ABO6	5	1428597	1434769	gene
AT4G02980	ABP1	4	1319603	1321608	gene
AT5G64750	ABR1	5	25891449	25893888	gene
AT2G36080	ABS2	2	15148259	15151634	gene
AT1G13210	ACA.l	1	4508906	4514010	gene
AT3G52720	ACA1	3	19538540	19542286	gene
AT1G27770	ACA1	1	9671632	9676307	gene
AT4G29900	ACA10	4	14610883	14619685	gene
AT3G57330	ACA11	3	21211014	21216836	gene
AT4G37640	ACA2	4	17682859	17687105	gene
AT2G28210	ACA2	2	12029666	12033096	gene
AT5G04180	ACA3	5	1147648	1149284	gene
AT2G41560	ACA4	2	17332050	17337492	gene
AT4G20990	ACA4	4	11219772	11221148	gene
AT1G08065	ACA5	1	2511647	2513454	gene
AT4G21000	ACA6	4	11222529	11223756	gene
AT2G22950	ACA7	2	9766058	9769957	gene
AT1G08080	ACA7	1	2516991	2518611	gene
AT5G56330	ACA8	5	22813750	22816256	gene
AT5G57110	ACA8	5	23109438	23117686	gene
AT3G21180	ACA9	3	7425476	7432365	gene
AT5G48230	ACAT2	5	19552142	19555531	gene
AT5G53470	ACBP1	5	21710170	21712614	gene
AT4G27780	ACBP2	4	13847549	13849934	gene
AT4G24230	ACBP3	4	12566631	12568866	gene
AT3G05420	ACBP4	3	1561671	1567336	gene
AT5G27630	ACBP5	5	9775854	9781002	gene
AT1G31812	ACBP6	1	11410766	11412233	gene
AT1G36160	ACC1	1	13533168	13544015	gene
AT1G36180	ACC2	1	13545965	13558600	gene
ATCG00500	accD	Pt	57075	58541	gene
AT3G44880	ACD1	3	16383595	16386344	gene
AT2G34690	ACD11	2	14629986	14632082	gene
AT4G25650	ACD1-LIKE	4	13080827	13083260	gene
AT4G37000	ACD2	4	17442612	17444295	gene
AT1G06460	ACD32.1	1	1967087	1969656	gene
AT5G51290	ACD5	5	20843923	20848376	gene
AT4G14400	ACD6	4	8294165	8299195	gene
AT4G31390	ACDO1	4	15233042	15237193	gene
AT4G26160	ACHT1	4	13255251	13256879	gene
AT4G29670	ACHT2	4	14535407	14537356	gene
AT2G33270	ACHT3	2	14103515	14105524	gene
AT1G08570	ACHT4	1	2712694	2714833	gene
AT5G61440	ACHT5	5	24707445	24709396	gene
AT5G01370	ACI1	5	152446	154467	gene
AT2G23600	ACL	2	10041820	10043840	gene
AT5G19530	ACL5	5	6588771	6591363	gene
AT1G10670	ACLA-1	1	3535288	3538439	gene
AT1G60810	ACLA-2	1	22388527	22391237	gene
AT1G09430	ACLA-3	1	3041996	3045541	gene
AT3G06650	ACLB-1	3	2079033	2083472	gene
AT5G49460	ACLB-2	5	20054501	20058555	gene
AT2G19590	ACO1	2	8475276	8477733	gene
AT4G35830	ACO1	4	16972569	16978161	gene
AT4G26970	ACO2	4	13542918	13548629	gene
AT1G62380	ACO2	1	23082036	23084253	gene
AT2G05710	ACO3	2	2141329	2146678	gene
AT1G62940	ACOS5	1	23310532	23312795	gene
AT3G05020	ACP1	3	1391632	1392954	gene
AT1G54580	ACP2	1	20389347	20391147	gene
AT1G54630	ACP3	1	20401357	20403166	gene
AT4G25050	ACP4	4	12870006	12871564	gene
AT5G27200	ACP5	5	9571185	9572213	gene
AT5G65890	ACR1	5	26354853	26357905	gene
AT2G36840	ACR10	2	15451520	15453819	gene
AT1G16880	ACR11	1	5773512	5776308	gene
AT5G04740	ACR12	5	1367911	1371550	gene
AT1G76990	ACR3	1	28932119	28936371	gene
AT1G69040	ACR4	1	25957567	25960401	gene
AT2G03730	ACR5	2	1137572	1140204	gene
AT3G01990	ACR6	3	330099	333132	gene
AT4G22780	ACR7	4	11968272	11971357	gene
AT1G12420	ACR8	1	4226239	4229211	gene
AT2G39570	ACR9	2	16507882	16510264	gene
AT5G36880	ACS	5	14534585	14540441	gene
AT3G61510	ACS1	3	22763495	22766010	gene
AT1G62960	ACS10	1	23318187	23320427	gene
AT4G08040	ACS11	4	4886962	4889224	gene
AT5G51690	ACS12	5	20997413	21001054	gene
AT1G01480	ACS2	1	175706	178406	gene
AT2G22810	ACS4	2	9717602	9719594	gene
AT5G65800	ACS5	5	26330746	26332812	gene
AT4G11280	ACS6	4	6863979	6866116	gene
AT4G26200	ACS7	4	13275200	13277188	gene
AT4G37770	ACS8	4	17752079	17754157	gene
AT3G49700	ACS9	3	18434449	18436141	gene
AT2G37620	ACT1	2	15778941	15781561	gene
AT3G12110	ACT11	3	3857780	3860089	gene
AT3G46520	ACT12	3	17128211	17131466	gene
AT3G18780	ACT2	3	6474710	6477204	gene
AT3G53750	ACT3	3	19915257	19917775	gene
AT5G59370	ACT4	5	23949661	23951837	gene
AT5G09810	ACT7	5	3052062	3054691	gene
AT1G49240	ACT8	1	18215800	18218339	gene
AT2G42090	ACT9	2	17556744	17558369	gene
AT4G16760	ACX1	4	9424534	9428895	gene
AT5G65110	ACX2	5	26009521	26012684	gene
AT1G06290	ACX3	1	1922208	1926278	gene
AT3G51840	ACX4	3	19225360	19229341	gene
AT2G35690	ACX5	2	14999726	15003073	gene
AT1G06310	ACX6	1	1926652	1930397	gene
AT4G25570	ACYB-2	4	13053661	13055800	gene
AT3G07740	ADA2A	3	2469783	2473095	gene
AT4G16420	ADA2B	4	9262621	9266157	gene
AT1G16060	ADAP	1	5508311	5511736	gene
AT2G16500	ADC1	2	7150514	7153430	gene
AT4G34710	ADC2	4	16560030	16563044	gene
AT5G57850	ADCL	5	23435291	23437347	gene
AT3G46010	ADF1	3	16909217	16910845	gene
AT5G52360	ADF10	5	21257934	21259408	gene
AT1G01750	ADF11	1	275188	276310	gene
AT3G46000	ADF2	3	16907334	16909119	gene
AT5G59880	ADF3	5	24120164	24121949	gene
AT5G59890	ADF4	5	24122348	24123912	gene
AT2G16700	ADF5	2	7244500	7246069	gene
AT2G31200	ADF6	2	13293953	13295410	gene
AT4G25590	ADF7	4	13058936	13060250	gene
AT4G00680	ADF8	4	279596	281072	gene
AT4G34970	ADF9	4	16653704	16654955	gene
AT5G48300	ADG1	5	19570238	19572804	gene
AT1G77120	ADH1	1	28975255	28977417	gene
AT2G37250	ADK	2	15641906	15644143	gene
AT1G03930	ADK1	1	1004688	1008370	gene
AT5G63400	ADK1	5	25392920	25394907	gene
AT3G09820	ADK1	3	3011780	3014944	gene
AT5G03300	ADK2	5	796361	799810	gene
AT1G10290	ADL6	1	3370402	3377463	gene
AT4G01100	ADNT1	4	477141	480028	gene
AT3G57510	ADPG1	3	21283338	21285941	gene
AT1G33560	ADR1	1	12168768	12172119	gene
AT4G33300	ADR1-L1	4	16050456	16056526	gene
AT5G04720	ADR1-L2	5	1360589	1363907	gene
AT5G47280	ADR1-L3	5	19193157	19195559	gene
AT1G06080	ADS1	1	1843463	1846311	gene
AT4G29140	ADS1	4	14368877	14371195	gene
AT2G31360	ADS2	2	13371658	13374018	gene
AT1G06350	ADS4	1	1935227	1936841	gene
AT3G57610	ADSS	3	21334191	21336720	gene
AT1G11790	ADT1	1	3981153	3985219	gene
AT3G07630	ADT2	3	2435408	2437989	gene
AT3G44720	ADT4	3	16271511	16273413	gene
AT5G22630	ADT5	5	7524086	7526270	gene
AT1G08250	ADT6	1	2588776	2590609	gene
AT1G68310	AE7	1	25599465	25601467	gene
AT5G16970	AER	5	5575973	5578086	gene
AT3G26810	AFB2	3	9867652	9870782	gene
AT1G12820	AFB3	1	4368760	4371298	gene
AT4G24390	AFB4	4	12613076	12616238	gene
AT5G49980	AFB5	5	20333897	20336671	gene
AT3G25500	AFH1	3	9251093	9255083	gene
AT1G31810	AFH14	1	11399607	11406809	gene
AT2G45190	AFO	2	18628252	18630779	gene
AT1G69260	AFP1	1	26038905	26040720	gene
AT1G13740	AFP2	1	4713433	4715407	gene
AT3G29575	AFP3	3	11382214	11384145	gene
AT2G24540	AFR	2	10426342	10427683	gene
AT4G18960	AG	4	10382856	10388539	gene
AT5G08380	AGAL1	5	2694669	2697781	gene
AT5G08370	AGAL2	5	2690879	2693585	gene
AT4G34460	AGB1	4	16477031	16479620	gene
AT3G12690	AGC1.5	3	4030387	4033387	gene
AT1G79250	AGC1.7	1	29810134	29812683	gene
AT3G25250	AGC2-1	3	9195334	9197126	gene
AT5G61980	AGD1	5	24894053	24899973	gene
AT3G07490	AGD11	3	2391122	2391908	gene
AT4G05330	AGD13	4	2720493	2723214	gene
AT3G17660	AGD15	3	6037598	6039407	gene
AT4G33680	AGD2	4	16171681	16174723	gene
AT1G60860	AGD2	1	22400857	22407824	gene
AT1G10870	AGD4	1	3616610	3623806	gene
AT5G54310	AGD5	5	22056986	22061270	gene
AT3G53710	AGD6	3	19903234	19905590	gene
AT2G37550	AGD7	2	15755078	15757601	gene
AT4G17890	AGD8	4	9936861	9939493	gene
AT5G46750	AGD9	5	18969736	18971981	gene
AT4G35390	AGF1	4	16829326	16830692	gene
AT3G55560	AGF2	3	20604616	20606650	gene
AT3G22942	AGG2	3	8134077	8136204	gene
AT5G20635	AGG3	5	6979157	6982163	gene
AT3G57550	AGK2	3	21306609	21309570	gene
AT5G27050	AGL101	5	9520276	9520638	gene
AT1G47760	AGL102	1	17572414	17573373	gene
AT3G18650	AGL103	3	6417344	6418504	gene
AT1G22130	AGL104	1	7812211	7814345	gene
AT5G37415	AGL105	5	14839047	14840301	gene
AT1G71692	AGL12	1	26952545	26955127	gene
AT3G61120	AGL13	3	22618259	22620529	gene
AT4G11880	AGL14	4	7142922	7147391	gene
AT5G13790	AGL15	5	4448862	4450958	gene
AT3G57230	AGL16	3	21177282	21181026	gene
AT2G22630	AGL17	2	9618207	9622163	gene
AT3G57390	AGL18	3	21233472	21235978	gene
AT4G22950	AGL19	4	12023824	12028004	gene
AT2G45660	AGL20	2	18807505	18811125	gene
AT4G37940	AGL21	4	17835217	17838969	gene
AT1G65360	AGL23	1	24281337	24282233	gene
AT4G24540	AGL24	4	12670897	12674106	gene
AT5G26880	AGL26	5	9457691	9459221	gene
AT1G01530	AGL28	1	192634	193670	gene
AT2G34440	AGL29	2	14526671	14527734	gene
AT2G03060	AGL30	2	901061	904149	gene
AT5G65050	AGL31	5	25982254	25986435	gene
AT2G26320	AGL33	2	11205389	11206287	gene
AT5G26580	AGL34	5	9393065	9394102	gene
AT5G26650	AGL36	5	9343785	9345011	gene
AT1G65300	AGL38	1	24254929	24255857	gene
AT5G27130	AGL39	5	9546547	9547553	gene
AT2G26880	AGL41	2	11459906	11461099	gene
AT5G62165	AGL42	5	24964646	24968607	gene
AT5G40220	AGL43	5	16078390	16079364	gene
AT2G14210	AGL44	2	6018558	6023863	gene
AT2G28700	AGL46	2	12317166	12318790	gene
AT2G40210	AGL48	2	16793213	16794328	gene
AT1G60040	AGL49	1	22118974	22119929	gene
AT1G59810	AGL50	1	22008507	22009455	gene
AT4G02235	AGL51	4	980955	981711	gene
AT4G11250	AGL52	4	6849578	6850567	gene
AT5G27070	AGL53	5	9527741	9528604	gene
AT5G27090	AGL54	5	9531740	9532697	gene
AT1G60920	AGL55	1	22429692	22430361	gene
AT1G60880	AGL56	1	22411575	22412180	gene
AT3G04100	AGL57	3	1075299	1075922	gene
AT1G28450	AGL58	1	10003880	10004581	gene
AT1G28460	AGL59	1	10006230	10006778	gene
AT2G45650	AGL6	2	18804190	18806586	gene
AT2G24840	AGL61	2	10581069	10582015	gene
AT5G60440	AGL62	5	24305381	24307716	gene
AT1G29962	AGL64	1	10496730	10497287	gene
AT1G18750	AGL65	1	6466667	6469984	gene
AT1G77980	AGL66	1	29314841	29317186	gene
AT1G77950	AGL67	1	29306824	29311194	gene
AT5G51870	AGL71	5	21085462	21088414	gene
AT5G51860	AGL72	5	21081844	21084427	gene
AT5G41200	AGL75	5	16490544	16491536	gene
AT5G40120	AGL76	5	16051879	16053036	gene
AT5G38740	AGL77	5	15512943	15514305	gene
AT5G65330	AGL78	5	26110326	26111403	gene
AT3G30260	AGL79	3	11908870	11913166	gene
AT5G60910	AGL8	5	24502434	24506269	gene
AT5G48670	AGL80	5	19738646	19739841	gene
AT5G39750	AGL81	5	15906875	15907942	gene
AT5G58890	AGL82	5	23780832	23781716	gene
AT5G49490	AGL83	5	20075328	20076185	gene
AT1G54760	AGL85	1	20433912	20434397	gene
AT1G31630	AGL86	1	11318528	11319547	gene
AT1G22590	AGL87	1	7981722	7984334	gene
AT5G27580	AGL89	5	9736525	9737322	gene
AT5G27960	AGL90	5	9991685	9992770	gene
AT3G66656	AGL91	3	2091262	2091798	gene
AT1G31640	AGL92	1	11322692	11324176	gene
AT5G26950	AGL93	5	9483251	9484142	gene
AT1G69540	AGL94	1	26145001	26147751	gene
AT2G15660	AGL95	2	6824242	6825576	gene
AT5G06500	AGL96	5	1982444	1983205	gene
AT1G46408	AGL97	1	17232135	17232951	gene
AT5G39810	AGL98	5	15937278	15938458	gene
AT5G04640	AGL99	5	1332759	1333922	gene
AT1G48410	AGO1	1	17885633	17892632	gene
AT5G43810	AGO10	5	17610744	17616907	gene
AT1G31280	AGO2	1	11181504	11185396	gene
AT1G31290	AGO3	1	11188120	11192585	gene
AT2G27040	AGO4	2	11536502	11542391	gene
AT2G27880	AGO5	2	11871378	11876989	gene
AT2G32940	AGO6	2	13971916	13977521	gene
AT1G69440	AGO7	1	26101407	26105328	gene
AT5G21150	AGO9	5	7192239	7198381	gene
AT5G64310	AGP1	5	25721733	25722678	gene
AT4G09030	AGP10	4	5792137	5792966	gene
AT3G01700	AGP11	3	258879	259631	gene
AT3G13520	AGP12	3	4408925	4409734	gene
AT4G26320	AGP13	4	13317053	13317640	gene
AT5G56540	AGP14	5	22893151	22893651	gene
AT5G11740	AGP15	5	3783930	3784963	gene
AT2G46330	AGP16	2	19018264	19019364	gene
AT2G23130	AGP17	2	9844134	9845385	gene
AT4G37450	AGP18	4	17605538	17607050	gene
AT1G68725	AGP19	1	25809298	25810130	gene
AT2G22470	AGP2	2	9538127	9538963	gene
AT3G61640	AGP20	3	22810041	22811024	gene
AT1G55330	AGP21	1	20648465	20648891	gene
AT5G53250	AGP22	5	21603569	21604414	gene
AT3G57690	AGP23	3	21384146	21384605	gene
AT5G40730	AGP24	5	16301072	16301748	gene
AT5G18690	AGP25	5	6233287	6234251	gene
AT2G47930	AGP26	2	19616975	19617681	gene
AT3G06360	AGP27	3	1928868	1929684	gene
AT4G40090	AGP3	4	18580827	18581696	gene
AT2G33790	AGP30	2	14293561	14295353	gene
AT1G28290	AGP31	1	9889101	9891015	gene
AT5G10430	AGP4	5	3277488	3278461	gene
AT3G20865	AGP40	3	7308504	7308962	gene
AT5G24105	AGP41	5	8151907	8153007	gene
AT1G35230	AGP5	1	12917070	12917829	gene
AT5G14380	AGP6	5	4635644	4636676	gene
AT5G65390	AGP7	5	26128581	26129547	gene
AT2G14890	AGP9	2	6399405	6401149	gene
AT2G13360	AGT	2	5538740	5541479	gene
AT4G39660	AGT2	4	18406627	18409564	gene
AT2G38400	AGT3	2	16083645	16086453	gene
AT4G01800	AGY1	4	770722	776439	gene
AT1G17260	AHA10	1	5904058	5908898	gene
AT5G06950	AHBP-1B	5	2150840	2154586	gene
AT5G51760	AHG1	5	21026805	21029188	gene
AT2G44880	AHG11	2	18505101	18508298	gene
AT1G55870	AHG2	1	20895582	20898868	gene
AT4G12080	AHL1	4	7239200	7241675	gene
AT3G60870	AHL18	3	22492811	22494253	gene
AT3G04570	AHL19	3	1230746	1232451	gene
AT4G14465	AHL20	4	8320538	8322352	gene
AT2G45430	AHL22	2	18727504	18729272	gene
AT3G21510	AHP1	3	7577712	7579789	gene
AT1G13330	AHP2	1	4567935	4570598	gene
AT3G29350	AHP2	3	11264126	11265562	gene
AT5G39340	AHP3	5	15748731	15750891	gene
AT3G16360	AHP4	3	5554197	5555789	gene
AT1G03430	AHP5	1	847793	849621	gene
AT2G46510	AIB	2	19090953	19093373	gene
AT3G05800	AIF1	3	1727151	1728365	gene
AT1G33960	AIG1	1	12346138	12348733	gene
AT3G28930	AIG2	3	10959641	10961461	gene
AT5G39720	AIG2L	5	15899618	15900667	gene
AT5G57390	AIL5	5	23252989	23256703	gene
AT5G10510	AIL6	5	3315401	3320323	gene
AT5G65510	AIL7	5	26185593	26189571	gene
AT5G19140	AILP1	5	6423153	6426166	gene
AT4G29010	AIM1	4	14297044	14302287	gene
AT5G20910	AIP2	5	7092512	7094503	gene
AT1G08780	AIP3	1	2809778	2811313	gene
AT4G12550	AIR1	4	7439115	7439805	gene
AT3G07390	AIR12	3	2365301	2366496	gene
AT2G04160	AIR3	2	1401268	1407827	gene
AT2G34680	AIR9	2	14616601	14629207	gene
AT4G23450	AIRP1	4	12240803	12242736	gene
AT5G01520	AIRP2	5	206432	208611	gene
AT3G02020	AK3	3	337712	343912	gene
AT1G31230	AK-HSDH I	1	11158618	11163274	gene
AT4G19710	AK-HSDH II	4	10724814	10729768	gene
AT5G21170	AKINBETA1	5	7205477	7208613	gene
AT5G13280	AK-LYS1	5	4249312	4253264	gene
AT4G39940	AKN2	4	18519599	18521605	gene
AT4G35450	AKR2	4	16839526	16842173	gene
AT2G17390	AKR2B	2	7555586	7558064	gene
