ID	SYMBOL	CHROMOSOME	START	STOP	BIOTYPE
ENSMUSG00000103004	2900002M20Rik	1	25863471	25863800	gene
ENSMUSG00000102014	2900009J06Rik	1	127681353	127701829	gene
ENSMUSG00000102386	2900022M07Rik	1	25848037	25849053	gene
ENSMUSG00000103776	2900035J10Rik	1	194415015	194415546	gene
ENSMUSG00000103669	2900042K21Rik	1	188942558	188943210	gene
ENSMUSG00000107722	2900060B14Rik	1	118386382	118386997	gene
ENSMUSG00000102276	2900069G24Rik	1	181208743	181210053	gene
ENSMUSG00000104419	2900092O11Rik	1	184175177	184175931	gene
ENSMUSG00000026388	3110009E18Rik	1	120048917	120115919	gene
ENSMUSG00000114582	3110040M04Rik	1	151079872	151081545	gene
ENSMUSG00000097503	3110045C21Rik	1	169796958	169800516	gene
ENSMUSG00000103634	3110062G12Rik	1	176573130	176574548	gene
ENSMUSG00000101731	3830432H09Rik	1	119457210	119463895	gene
ENSMUSG00000090031	4732440D04Rik	1	6234353	6285517	gene
ENSMUSG00000104018	4833412K13Rik	1	78442085	78443563	gene
ENSMUSG00000103996	4833421G17Rik	1	87792795	87793638	gene
ENSMUSG00000104133	4921511E07Rik	1	17001194	17002020	gene
ENSMUSG00000102762	4930403P22Rik	1	36371789	36372501	gene
ENSMUSG00000104199	4930420N18Rik	1	42690886	42691561	gene
ENSMUSG00000103478	4930433J02Rik	1	184818299	184823516	gene
ENSMUSG00000100850	4930434B07Rik	1	90081350	90087184	gene
ENSMUSG00000086064	4930439A04Rik	1	37368748	37373253	gene
ENSMUSG00000101905	4930439D14Rik	1	156767408	156767766	gene
ENSMUSG00000100518	4930440C22Rik	1	94724808	94730197	gene
ENSMUSG00000101674	4930444A19Rik	1	54720888	54806683	gene
ENSMUSG00000067795	4930444P10Rik	1	16136203	16163549	gene
ENSMUSG00000104072	4930448I06Rik	1	41206747	41220412	gene
ENSMUSG00000099933	4930452N14Rik	1	154117267	154132652	gene
ENSMUSG00000085420	4930453O03Rik	1	88275211	88280652	gene
ENSMUSG00000102985	4930456G14Rik	1	40088199	40089528	gene
ENSMUSG00000104365	4930470B04Rik	1	37699803	37701728	gene
ENSMUSG00000103978	4930474B08Rik	1	90798305	90799141	gene
ENSMUSG00000089914	4930486I03Rik	1	20426676	20462524	gene
ENSMUSG00000092578	4930488B22Rik	1	184444694	184451186	gene
ENSMUSG00000044306	4930500M09Rik	1	170042429	170043991	gene
ENSMUSG00000103692	4930503O07Rik	1	193894495	193905067	gene
ENSMUSG00000103705	4930518J20Rik	1	156131059	156132536	gene
ENSMUSG00000101701	4930521E06Rik	1	44778836	44784109	gene
ENSMUSG00000090394	4930523C07Rik	1	159871952	159907778	gene
ENSMUSG00000070489	4930527J03Rik	1	178103613	178104206	gene
ENSMUSG00000097261	4930532G15Rik	1	185091658	185095062	gene
ENSMUSG00000100221	4930532M18Rik	1	154131435	154146162	gene
ENSMUSG00000100589	4930533P14Rik	1	96539782	96590298	gene
ENSMUSG00000104201	4930535G08Rik	1	36050153	36050975	gene
ENSMUSG00000101764	4930556G22Rik	1	72022840	72077890	gene
ENSMUSG00000089767	4930556I23Rik	1	37653340	37654453	gene
ENSMUSG00000097519	4930558J18Rik	1	57398377	57416741	gene
ENSMUSG00000086277	4930558K02Rik	1	161769655	161807205	gene
ENSMUSG00000026729	4930562F07Rik	1	159902305	159905555	gene
ENSMUSG00000104014	4930562F17Rik	1	158961842	158993957	gene
ENSMUSG00000101223	4930568A12Rik	1	34516248	34525072	gene
ENSMUSG00000102408	4930568G15Rik	1	164891593	164919497	gene
ENSMUSG00000089683	4930570N18Rik	1	192885346	192908516	gene
ENSMUSG00000086009	4930587A21Rik	1	61656102	61660308	gene
ENSMUSG00000102368	4930590L20Rik	1	140497914	140584142	gene
ENSMUSG00000103948	4930594C11Rik	1	37524932	37527686	gene
ENSMUSG00000104900	4930596I21Rik	1	138905394	138906984	gene
ENSMUSG00000100777	4930598F16Rik	1	95628909	95644243	gene
ENSMUSG00000101600	4930599A14Rik	1	126799940	126804352	gene
ENSMUSG00000073722	4931408C20Rik	1	26720895	26726541	gene
ENSMUSG00000086727	4931428L18Rik	1	31036933	31261765	gene
ENSMUSG00000102009	4933400F21Rik	1	89578251	89611630	gene
ENSMUSG00000102693	4933401J01Rik	1	3143476	3144545	gene
ENSMUSG00000025961	4933402D24Rik	1	63794066	63808426	gene
ENSMUSG00000026224	4933407L21Rik	1	85856204	85868346	gene
ENSMUSG00000104366	4933409D19Rik	1	136530771	136533206	gene
ENSMUSG00000099608	4933411E06Rik	1	50146629	50148121	gene
ENSMUSG00000103006	4933417C20Rik	1	160040513	160042386	gene
ENSMUSG00000101848	4933417E11Rik	1	71998157	72044354	gene
ENSMUSG00000102416	4933424G06Rik	1	36749230	36797034	gene
ENSMUSG00000103844	4933436E23Rik	1	139307190	139330590	gene
ENSMUSG00000100580	4933436I20Rik	1	83637271	83889365	gene
ENSMUSG00000085184	4933439K11Rik	1	172365700	172385696	gene
ENSMUSG00000102185	5033404E19Rik	1	185219491	185230364	gene
ENSMUSG00000097251	5033417F24Rik	1	92836100	92838486	gene
ENSMUSG00000091393	5330438I03Rik	1	166134310	166137154	gene
ENSMUSG00000102404	5530400K19Rik	1	153590400	153592315	gene
ENSMUSG00000104343	5730408A14Rik	1	175206419	175208242	gene
ENSMUSG00000099364	5730419F03Rik	1	78571663	78588078	gene
ENSMUSG00000100301	6030407O03Rik	1	73657247	73903625	gene
ENSMUSG00000097760	6030442K20Rik	1	132394171	132404802	gene
ENSMUSG00000103822	6030460B20Rik	1	60392278	60393335	gene
ENSMUSG00000103432	6720464F23Rik	1	160436525	160440020	gene
ENSMUSG00000097934	6720483E21Rik	1	20958874	20960697	gene
ENSMUSG00000103706	6820402A03Rik	1	66832804	66835457	gene
ENSMUSG00000103563	8030445P17Rik	1	25761119	25763859	gene
ENSMUSG00000041878	8430432A02Rik	1	43131748	43132995	gene
ENSMUSG00000087022	9130024F11Rik	1	57010571	57089243	gene
ENSMUSG00000099950	9130227L01Rik	1	55970400	56011487	gene
ENSMUSG00000038768	9130409I23Rik	1	180878802	180888232	gene
ENSMUSG00000097403	9230116N13Rik	1	136339654	136343257	gene
ENSMUSG00000103577	9330162B11Rik	1	187738773	187741187	gene
ENSMUSG00000101799	9330175M20Rik	1	51257545	51372938	gene
ENSMUSG00000097648	9330185C12Rik	1	113819115	113891864	gene
ENSMUSG00000102964	9430034N14Rik	1	155901969	155905753	gene
ENSMUSG00000102246	9430037O13Rik	1	191267997	191269004	gene
ENSMUSG00000100632	9430060I03Rik	1	92861248	92878312	gene
ENSMUSG00000102701	9430083B18Rik	1	172701118	172701980	gene
ENSMUSG00000103522	9430087J23Rik	1	160142914	160144065	gene
ENSMUSG00000085447	9530026F06Rik	1	61417591	61435063	gene
ENSMUSG00000103867	9630010A21Rik	1	194696054	194698756	gene
ENSMUSG00000051295	9630028B13Rik	1	185161552	185174016	gene
ENSMUSG00000099552	9830004L10Rik	1	80162436	80169790	gene
ENSMUSG00000100217	9930111H07Rik	1	85702992	85712415	gene
ENSMUSG00000113084	A030003K21Rik	1	82920280	82921109	gene
ENSMUSG00000104423	A030005K14Rik	1	83036007	83037099	gene
ENSMUSG00000113880	A030005L19Rik	1	82891046	82891851	gene
ENSMUSG00000113973	A030014E15Rik	1	82902638	82903433	gene
ENSMUSG00000079144	A130010J15Rik	1	192850354	192860140	gene
ENSMUSG00000102642	A130048G24Rik	1	54953004	54955753	gene
ENSMUSG00000102277	A130050O07Rik	1	137854989	137858011	gene
ENSMUSG00000104291	A130071D04Rik	1	138089558	138095421	gene
ENSMUSG00000097845	A230020J21Rik	1	190757547	190761978	gene
ENSMUSG00000087627	A230059L01Rik	1	146678703	146683078	gene
ENSMUSG00000096929	A330023F24Rik	1	194658654	194720212	gene
ENSMUSG00000104507	A430027H14Rik	1	189075628	189077094	gene
ENSMUSG00000103594	A430034D21Rik	1	136175400	136178214	gene
ENSMUSG00000102372	A430050A11Rik	1	156117672	156118317	gene
ENSMUSG00000104022	A430073I11Rik	1	183201586	183203121	gene
ENSMUSG00000097784	A430105J06Rik	1	186481593	186485118	gene
ENSMUSG00000054135	A430110L20Rik	1	181053551	181056063	gene
ENSMUSG00000089844	A530032D15Rik	1	85060790	85087574	gene
ENSMUSG00000072109	A530040E14Rik	1	85083667	85091756	gene
ENSMUSG00000100247	A530053M12Rik	1	106327908	106329717	gene
ENSMUSG00000052760	A630001G21Rik	1	85644804	85706364	gene
ENSMUSG00000103083	A630035G10Rik	1	171504252	171509548	gene
ENSMUSG00000102721	A630081D01Rik	1	80724939	80726771	gene
ENSMUSG00000096094	A630095N17Rik	1	75196739	75208746	gene
ENSMUSG00000103690	A730004F24Rik	1	186244035	186290878	gene
ENSMUSG00000047384	A730013G03Rik	1	192515426	192517522	gene
ENSMUSG00000100627	A830008E24Rik	1	153913343	153993697	gene
ENSMUSG00000057715	A830018L16Rik	1	11484329	12046125	gene
ENSMUSG00000103001	A930005N03Rik	1	34308963	34310209	gene
ENSMUSG00000104098	AA619741	1	34674625	34675270	gene
ENSMUSG00000042510	AA986860	1	130659713	130672359	gene
ENSMUSG00000006299	Aamp	1	74318999	74323897	gene
ENSMUSG00000050296	Abca12	1	71281435	71454069	gene
ENSMUSG00000026198	Abcb6	1	75148361	75157036	gene
ENSMUSG00000026782	Abi2	1	60448778	60520317	gene
ENSMUSG00000026596	Abl2	1	156386356	156477138	gene
ENSMUSG00000026003	Acadl	1	66869998	66902436	gene
ENSMUSG00000026499	Acbd3	1	180553608	180581769	gene
ENSMUSG00000033701	Acbd6	1	155433866	155567076	gene
ENSMUSG00000037872	Ackr1	1	173159453	173161317	gene
ENSMUSG00000044337	Ackr3	1	90131702	90144473	gene
ENSMUSG00000026348	Acmsd	1	127657150	127695715	gene
ENSMUSG00000032883	Acsl3	1	78635542	78685460	gene
ENSMUSG00000037351	Actr1b	1	36737195	36753503	gene
ENSMUSG00000026341	Actr3	1	125320642	125363464	gene
ENSMUSG00000025964	Adam23	1	63485050	63635435	gene
ENSMUSG00000006403	Adamts4	1	171077990	171088206	gene
ENSMUSG00000026567	Adcy10	1	165312752	165404343	gene
ENSMUSG00000033569	Adgrb3	1	25106557	25868788	gene
ENSMUSG00000025911	Adhfe1	1	9618173	9650898	gene
ENSMUSG00000026457	Adipor1	1	134343116	134361089	gene
ENSMUSG00000042429	Adora1	1	134126961	134163169	gene
ENSMUSG00000015961	Adss	1	177590528	177624077	gene
ENSMUSG00000037138	Aff3	1	38216407	38704036	gene
ENSMUSG00000055013	Agap1	1	89382528	89825339	gene
ENSMUSG00000026159	Agfg1	1	82817204	82878903	gene
ENSMUSG00000026272	Agxt	1	93062962	93073143	gene
ENSMUSG00000026491	Ahctf1	1	179572459	179631245	gene
ENSMUSG00000010290	AI597479	1	43137870	43155107	gene
ENSMUSG00000042901	Aida	1	183078134	183106331	gene
ENSMUSG00000037860	Aim2	1	173178445	173293606	gene
ENSMUSG00000036500	Akp3	1	87052695	87055634	gene
ENSMUSG00000101940	Akp-ps1	1	86995754	86998724	gene
ENSMUSG00000025955	Akr1cl	1	65051848	65071918	gene
ENSMUSG00000019699	Akt3	1	176847639	177085769	gene
ENSMUSG00000026687	Aldh9a1	1	167177560	167196101	gene
ENSMUSG00000087247	Alkal1	1	6429442	6464955	gene
ENSMUSG00000079440	Alpi	1	87025724	87029328	gene
ENSMUSG00000026246	Alppl2	1	87014416	87017650	gene
ENSMUSG00000026024	Als2	1	59202085	59276390	gene
ENSMUSG00000060244	Alyref2	1	171331046	171332324	gene
ENSMUSG00000045174	Amer3	1	34618738	34630025	gene
ENSMUSG00000026634	Angel2	1	190657309	190679159	gene
ENSMUSG00000033544	Angptl1	1	156666132	156688648	gene
ENSMUSG00000039342	Ankar	1	72682139	72739738	gene
ENSMUSG00000034212	Ankmy1	1	92787525	92830628	gene
ENSMUSG00000067653	Ankrd23	1	36569269	36575964	gene
ENSMUSG00000079610	Ankrd39	1	36576588	36586526	gene
ENSMUSG00000052331	Ankrd44	1	54684499	54965546	gene
ENSMUSG00000044835	Ankrd45	1	160970261	160998068	gene
ENSMUSG00000026199	Ankzf1	1	75168795	75176031	gene
ENSMUSG00000034107	Ano7	1	93301652	93332025	gene
ENSMUSG00000063558	Aox1	1	58069090	58145572	gene
ENSMUSG00000079554	Aox2	1	58317485	58419418	gene
ENSMUSG00000064294	Aox3	1	58152289	58239857	gene
ENSMUSG00000038242	Aox4	1	58249556	58307756	gene
ENSMUSG00000054702	Ap1s3	1	79584593	79649689	gene
ENSMUSG00000026542	Apcs	1	172721528	172722608	gene
ENSMUSG00000005681	Apoa2	1	171052623	171053948	gene
ENSMUSG00000055547	Apobec4	1	152626302	152633295	gene
ENSMUSG00000073652	Apol7d	1	71691996	71702002	gene
ENSMUSG00000045091	Aqp12	1	92934056	92939991	gene
ENSMUSG00000067851	Arfgef1	1	10207796	10302895	gene
ENSMUSG00000048865	Arhgap30	1	171216522	171237866	gene
ENSMUSG00000037509	Arhgef4	1	34717269	34852390	gene
ENSMUSG00000037447	Arid5a	1	36346814	36363110	gene
ENSMUSG00000049866	Arl4c	1	88600847	88629943	gene
ENSMUSG00000026426	Arl8a	1	135074562	135084007	gene
ENSMUSG00000062590	Armc9	1	86082502	86206006	gene
ENSMUSG00000006304	Arpc2	1	74275243	74307368	gene
ENSMUSG00000008475	Arpc5	1	152642293	152651348	gene
ENSMUSG00000026311	Asb1	1	91468266	91487311	gene
ENSMUSG00000067081	Asb18	1	89877942	89942388	gene
ENSMUSG00000097918	Ascl5	1	135978542	135979108	gene
ENSMUSG00000033007	Asic4	1	75427080	75450987	gene
ENSMUSG00000026095	Asnsd1	1	53383776	53391911	gene
ENSMUSG00000033952	Aspm	1	139382510	139421829	gene
ENSMUSG00000026587	Astn1	1	158189843	158519351	gene
ENSMUSG00000026628	Atf3	1	190902493	190950236	gene
ENSMUSG00000026663	Atf6	1	170532243	170695340	gene
ENSMUSG00000026289	Atg16l1	1	87683592	87720150	gene
ENSMUSG00000026280	Atg4b	1	93679222	93718332	gene
ENSMUSG00000033124	Atg9a	1	75157504	75168840	gene
ENSMUSG00000026192	Atic	1	71596309	71618790	gene
ENSMUSG00000007097	Atp1a2	1	172099276	172125631	gene
ENSMUSG00000007107	Atp1a4	1	172051080	172085981	gene
ENSMUSG00000026576	Atp1b1	1	164264678	164285924	gene
ENSMUSG00000026463	Atp2b4	1	133627195	133728779	gene
ENSMUSG00000026394	Atp6v1g3	1	138201476	138217200	gene
ENSMUSG00000033793	Atp6v1h	1	5140241	5232752	gene
ENSMUSG00000026432	Avpr1b	1	131526977	131539738	gene
ENSMUSG00000026601	Axdnd1	1	156151079	156248729	gene
ENSMUSG00000101303	B020011L13Rik	1	117708863	117731089	gene
ENSMUSG00000089706	B230216N24Rik	1	97958839	97985405	gene
ENSMUSG00000086350	B230369F24Rik	1	178105162	178146114	gene
ENSMUSG00000033849	B3galt2	1	143516402	143530352	gene
ENSMUSG00000026156	B3gat2	1	23800834	23888239	gene
ENSMUSG00000079445	B3gnt7	1	86230554	86235027	gene
ENSMUSG00000052423	B4galt3	1	171097898	171104469	gene
ENSMUSG00000091993	B930036N10Rik	1	171328136	171331679	gene
ENSMUSG00000042215	Bag2	1	33784565	33796876	gene
ENSMUSG00000026196	Bard1	1	71066657	71142305	gene
ENSMUSG00000026630	Batf3	1	190830044	190841142	gene
ENSMUSG00000033722	BC034090	1	155088217	155120190	gene
ENSMUSG00000090486	BC035947	1	78473663	78488795	gene
ENSMUSG00000103973	BC055308	1	95256406	95258943	gene
ENSMUSG00000041406	BC055324	1	163773562	163822365	gene
ENSMUSG00000101429	BC055402	1	57239804	57254152	gene
ENSMUSG00000102478	BC085271	1	182986635	182988121	gene
ENSMUSG00000057329	Bcl2	1	106465908	106642004	gene
ENSMUSG00000026172	Bcs1l	1	74627448	74631602	gene
ENSMUSG00000104158	Becn2	1	175747895	175749791	gene
ENSMUSG00000042182	Bend6	1	33891133	33946897	gene
ENSMUSG00000041684	Bivm	1	44158117	44183930	gene
ENSMUSG00000026577	Blzf1	1	164117369	164135058	gene
ENSMUSG00000067336	Bmpr2	1	59802559	59918173	gene
ENSMUSG00000026278	Bok	1	93613382	93623486	gene
ENSMUSG00000025977	Boll	1	55287817	55402628	gene
ENSMUSG00000026617	Bpnt1	1	185064346	185089974	gene
ENSMUSG00000004031	Brinp2	1	158072839	158183896	gene
ENSMUSG00000035131	Brinp3	1	146370498	146778210	gene
ENSMUSG00000046836	Brox	1	183057916	183078813	gene
ENSMUSG00000089782	Btf3-ps1	1	97876626	97877114	gene
ENSMUSG00000080878	Btf3-ps14	1	152282825	152283276	gene
ENSMUSG00000101945	Btf3-ps17	1	55409175	55409522	gene
ENSMUSG00000020423	Btg2	1	134002908	134006858	gene
ENSMUSG00000051223	Bzw1	1	58432057	58446512	gene
ENSMUSG00000099938	C030007H22Rik	1	89288064	89333855	gene
ENSMUSG00000052477	C130026I21Rik	1	84970411	85248287	gene
ENSMUSG00000073627	C130036L24Rik	1	86287296	86301513	gene
ENSMUSG00000039349	C130074G19Rik	1	184604123	184615415	gene
ENSMUSG00000036907	C1ql2	1	120268312	120270903	gene
ENSMUSG00000100334	C230024C17Rik	1	153596986	153613575	gene
ENSMUSG00000051616	C230029F24Rik	1	49283775	49379602	gene
ENSMUSG00000072295	C2cd6	1	59036275	59134059	gene
ENSMUSG00000097564	C430014B12Rik	1	82669649	82702890	gene
ENSMUSG00000026405	C4bp	1	130562510	130589369	gene
ENSMUSG00000100257	C4bp-ps1	1	130597998	130611808	gene
ENSMUSG00000100444	C530043A13Rik	1	73561254	73568949	gene
ENSMUSG00000102095	C730036E19Rik	1	151013785	151018096	gene
ENSMUSG00000036707	Cab39	1	85721162	85779297	gene
ENSMUSG00000004110	Cacna1e	1	154266477	154760247	gene
ENSMUSG00000026407	Cacna1s	1	135980488	136047560	gene
ENSMUSG00000014226	Cacybp	1	160029937	160040445	gene
ENSMUSG00000005338	Cadm3	1	173160825	173195261	gene
ENSMUSG00000016179	Camk1g	1	193028654	193052606	gene
ENSMUSG00000041570	Camsap2	1	136195861	136273842	gene
ENSMUSG00000026270	Capn10	1	92862098	92875663	gene
ENSMUSG00000026509	Capn2	1	182294825	182345173	gene
ENSMUSG00000038599	Capn8	1	182392572	182459917	gene
ENSMUSG00000067017	Capza1-ps1	1	105383696	105386554	gene
ENSMUSG00000026017	Carf	1	60137406	60193112	gene
ENSMUSG00000026029	Casp8	1	58834533	58886662	gene
ENSMUSG00000007122	Casq1	1	172037461	172047435	gene
ENSMUSG00000073650	Catip	1	74401267	74408480	gene
ENSMUSG00000102483	Catspere1	1	177635997	177790244	gene
ENSMUSG00000091476	Catspere2	1	177810989	178000271	gene
ENSMUSG00000045954	Cavin2	1	51328285	51342119	gene
ENSMUSG00000059647	Cbx3-ps7	1	58685847	58686398	gene
ENSMUSG00000042111	Ccdc115	1	34475751	34478753	gene
ENSMUSG00000050625	Ccdc121rt1	1	181337198	181339016	gene
ENSMUSG00000025983	Ccdc150	1	54289842	54407886	gene
ENSMUSG00000026578	Ccdc181	1	164103154	164115416	gene
ENSMUSG00000043429	Ccdc185	1	182574691	182576745	gene
ENSMUSG00000070532	Ccdc190	1	169756217	169762222	gene
ENSMUSG00000026339	Ccdc93	1	121358778	121434189	gene
ENSMUSG00000026166	Ccl20	1	83094487	83096888	gene
ENSMUSG00000026349	Ccnt2	1	127701901	127735798	gene
ENSMUSG00000070871	Ccnyl1	1	64729614	64764803	gene
ENSMUSG00000004709	Cd244a	1	171386761	171437314	gene
ENSMUSG00000005763	Cd247	1	165616250	165704846	gene
ENSMUSG00000026012	Cd28	1	60755959	60812518	gene
ENSMUSG00000016494	Cd34	1	194621127	194643587	gene
ENSMUSG00000016493	Cd46	1	194719134	194774557	gene
ENSMUSG00000015355	Cd48	1	171509577	171532826	gene
ENSMUSG00000026399	Cd55	1	130366764	130390481	gene
ENSMUSG00000026401	Cd55b	1	130316274	130350746	gene
ENSMUSG00000087691	Cd55os	1	130350561	130365651	gene
ENSMUSG00000038147	Cd84	1	171667265	171718285	gene
ENSMUSG00000026490	Cdc42bpa	1	179788037	179993168	gene
ENSMUSG00000026361	Cdc73	1	143474538	143578631	gene
ENSMUSG00000047216	Cdh19	1	110816056	110905314	gene
ENSMUSG00000050840	Cdh20	1	104696254	104923206	gene
ENSMUSG00000026312	Cdh7	1	109910161	110067887	gene
ENSMUSG00000026023	Cdk15	1	59296065	59392152	gene
ENSMUSG00000026437	Cdk18	1	132039975	132067422	gene
ENSMUSG00000090071	Cdk5r2	1	74894093	74896891	gene
ENSMUSG00000097881	Celrr	1	121015116	121106170	gene
ENSMUSG00000026605	Cenpf	1	189372803	189420283	gene
ENSMUSG00000026708	Cenpl	1	160898283	160914294	gene
ENSMUSG00000057335	Cep170	1	176561219	176641633	gene
ENSMUSG00000033671	Cep350	1	155720710	155849001	gene
ENSMUSG00000026649	Cfap126	1	170941487	170954536	gene
ENSMUSG00000036962	Cfap221	1	119851071	119924964	gene
ENSMUSG00000026546	Cfap45	1	172348368	172373437	gene
ENSMUSG00000047021	Cfap65	1	74941230	74974758	gene
ENSMUSG00000026124	Cfc1	1	34574729	34583394	gene
ENSMUSG00000026365	Cfh	1	140012446	140111502	gene
ENSMUSG00000057037	Cfhr1	1	139474791	139488010	gene
ENSMUSG00000033898	Cfhr2	1	139731905	139786456	gene
ENSMUSG00000090623	Cfhr3	1	139512521	139588637	gene
ENSMUSG00000070594	Cfhr4	1	139625361	139708981	gene
ENSMUSG00000026031	Cflar	1	58750667	58798043	gene
ENSMUSG00000064246	Chil1	1	134109914	134117919	gene
ENSMUSG00000026450	Chit1	1	134038980	134079278	gene
ENSMUSG00000078185	Chml	1	175509803	175520467	gene
ENSMUSG00000032997	Chpf	1	75451213	75455951	gene
ENSMUSG00000026251	Chrnd	1	87118329	87127792	gene
ENSMUSG00000026253	Chrng	1	87132379	87140416	gene
ENSMUSG00000026080	Chst10	1	38902948	38937242	gene
ENSMUSG00000064302	Clasp1	1	118316788	118540408	gene
ENSMUSG00000026034	Clk1	1	58449348	58463225	gene
ENSMUSG00000026114	Cnga3	1	37253515	37302465	gene
ENSMUSG00000026514	Cnih3	1	181180193	181288206	gene
ENSMUSG00000062169	Cnih4	1	180972258	180996559	gene
ENSMUSG00000001138	Cnnm3	1	36550948	36567318	gene
ENSMUSG00000037408	Cnnm4	1	36510701	36547845	gene
ENSMUSG00000003135	Cnot11	1	39574073	39585970	gene
ENSMUSG00000026174	Cnot9	1	74545217	74570001	gene
ENSMUSG00000033159	Cnppd1	1	75111198	75119355	gene
ENSMUSG00000038949	Cnst	1	179373935	179455043	gene
ENSMUSG00000053024	Cntn2	1	132437165	132470994	gene
ENSMUSG00000070695	Cntnap5a	1	115612486	116515053	gene
ENSMUSG00000067028	Cntnap5b	1	99700490	100413667	gene
ENSMUSG00000026112	Coa5	1	37456165	37469184	gene
ENSMUSG00000026141	Col19a1	1	24300971	24626553	gene
ENSMUSG00000026043	Col3a1	1	45350698	45388866	gene
ENSMUSG00000079465	Col4a3	1	82564642	82699780	gene
ENSMUSG00000067158	Col4a4	1	82426144	82564570	gene
ENSMUSG00000026042	Col5a2	1	45413481	45542442	gene
ENSMUSG00000048126	Col6a3	1	90693645	90771693	gene
ENSMUSG00000026147	Col9a1	1	24216691	24291765	gene
ENSMUSG00000032649	Colgalt2	1	152275581	152386446	gene
ENSMUSG00000040782	Cop1	1	159059890	159175210	gene
ENSMUSG00000026553	Copa	1	171910096	171949897	gene
ENSMUSG00000025917	Cops5	1	10094826	10108393	gene
ENSMUSG00000026240	Cops7b	1	86510626	86537097	gene
ENSMUSG00000034432	Cops8	1	90530703	90541063	gene
