ID	SYMBOL	CHROMOSOME	START	STOP	BIOTYPE
WBGene00169416	21ur-10118	IV	16189586	16189606	gene
WBGene00165430	21ur-10119	IV	9784654	9784674	gene
WBGene00049545	21ur-1012	IV	5717441	5717461	gene
WBGene00165600	21ur-10120	IV	5430293	5430313	gene
WBGene00172186	21ur-10121	X	7320983	7321003	gene
WBGene00166652	21ur-10122	IV	14681523	14681543	gene
WBGene00167141	21ur-10123	IV	5524272	5524292	gene
WBGene00171328	21ur-10124	IV	14528045	14528065	gene
WBGene00173753	21ur-10125	IV	16796185	16796205	gene
WBGene00167985	21ur-10126	IV	13646530	13646550	gene
WBGene00165317	21ur-10127	IV	5648615	5648635	gene
WBGene00174962	21ur-10128	II	4651957	4651977	gene
WBGene00165935	21ur-10129	IV	15838140	15838160	gene
WBGene00047582	21ur-1013	IV	15625528	15625548	gene
WBGene00166122	21ur-10130	IV	6227191	6227211	gene
WBGene00169690	21ur-10131	IV	5804586	5804606	gene
WBGene00174152	21ur-10132	IV	15407692	15407712	gene
WBGene00172841	21ur-10134	IV	15631885	15631905	gene
WBGene00167271	21ur-10135	IV	16710030	16710050	gene
WBGene00171575	21ur-10136	IV	14720142	14720162	gene
WBGene00168851	21ur-10137	IV	14004718	14004738	gene
WBGene00170648	21ur-10138	IV	6270861	6270881	gene
WBGene00169461	21ur-10139	IV	16176589	16176609	gene
WBGene00048718	21ur-1014	IV	5348541	5348561	gene
WBGene00173875	21ur-10140	IV	14858307	14858327	gene
WBGene00166676	21ur-10141	IV	16570040	16570060	gene
WBGene00172811	21ur-10142	IV	14489176	14489196	gene
WBGene00167213	21ur-10143	IV	16625588	16625608	gene
WBGene00173407	21ur-10144	IV	14864370	14864390	gene
WBGene00166161	21ur-10145	IV	5777193	5777213	gene
WBGene00170504	21ur-10146	IV	5917516	5917536	gene
WBGene00169511	21ur-10147	IV	15726212	15726232	gene
WBGene00173802	21ur-10148	IV	16660980	16661000	gene
WBGene00168454	21ur-10149	IV	13912622	13912642	gene
WBGene00049628	21ur-1015	IV	5728643	5728663	gene
WBGene00171861	21ur-10150	IV	13720865	13720885	gene
WBGene00170985	21ur-10151	IV	16692776	16692796	gene
WBGene00166799	21ur-10152	IV	16063778	16063798	gene
WBGene00174893	21ur-10153	IV	13893696	13893716	gene
WBGene00169525	21ur-10154	IV	15351955	15351975	gene
WBGene00167785	21ur-10155	IV	5587813	5587833	gene
WBGene00173363	21ur-10156	IV	13981456	13981476	gene
WBGene00171714	21ur-10157	IV	17032002	17032022	gene
WBGene00167228	21ur-10158	IV	4841842	4841862	gene
WBGene00166678	21ur-10159	IV	6160620	6160640	gene
WBGene00047660	21ur-1016	IV	16557937	16557957	gene
WBGene00166462	21ur-10160	IV	16105020	16105040	gene
WBGene00169687	21ur-10161	IV	5674164	5674184	gene
WBGene00164998	21ur-10162	IV	16190382	16190402	gene
WBGene00170327	21ur-10163	IV	5910427	5910447	gene
WBGene00174506	21ur-10164	IV	14195180	14195200	gene
WBGene00169846	21ur-10165	X	6751151	6751171	gene
WBGene00174129	21ur-10166	IV	14097784	14097804	gene
WBGene00173484	21ur-10167	IV	6493761	6493781	gene
WBGene00167887	21ur-10168	IV	17196521	17196541	gene
WBGene00172325	21ur-10169	IV	13660638	13660658	gene
WBGene00048285	21ur-1017	IV	14092824	14092844	gene
WBGene00166683	21ur-10170	IV	15954867	15954887	gene
WBGene00165474	21ur-10171	IV	16987618	16987638	gene
WBGene00171334	21ur-10172	IV	17032602	17032622	gene
WBGene00166685	21ur-10173	IV	14410731	14410751	gene
WBGene00172244	21ur-10174	IV	6159415	6159435	gene
WBGene00167780	21ur-10175	IV	6937779	6937799	gene
WBGene00173373	21ur-10176	IV	16589907	16589927	gene
WBGene00168913	21ur-10177	IV	6435052	6435072	gene
WBGene00171409	21ur-10179	IV	14327396	14327416	gene
WBGene00045786	21ur-1018	IV	15209109	15209129	gene
WBGene00169565	21ur-10180	IV	14455523	14455543	gene
WBGene00166079	21ur-10181	IV	15272776	15272796	gene
WBGene00173033	21ur-10183	IV	15370887	15370907	gene
WBGene00168744	21ur-10184	IV	9123604	9123624	gene
WBGene00174063	21ur-10185	IV	6202146	6202166	gene
WBGene00169582	21ur-10186	IV	15753444	15753464	gene
WBGene00170269	21ur-10187	IV	8099650	8099670	gene
WBGene00165307	21ur-10188	IV	15880137	15880157	gene
WBGene00171329	21ur-10189	IV	5286836	5286856	gene
WBGene00046538	21ur-1019	IV	14224018	14224038	gene
WBGene00174761	21ur-10190	IV	14898620	14898640	gene
WBGene00166319	21ur-10191	IV	16201372	16201392	gene
WBGene00165169	21ur-10193	IV	15150519	15150539	gene
WBGene00170908	21ur-10194	IV	15146171	15146191	gene
WBGene00165875	21ur-10195	IV	13822040	13822060	gene
WBGene00169247	21ur-10196	IV	16450514	16450534	gene
WBGene00174928	21ur-10197	IV	6165905	6165925	gene
WBGene00168000	21ur-10198	IV	16063584	16063604	gene
WBGene00171700	21ur-10199	IV	16608322	16608342	gene
WBGene00046231	21ur-102	IV	14265720	14265740	gene
WBGene00048644	21ur-1020	IV	14268370	14268390	gene
WBGene00165571	21ur-10200	IV	13984440	13984460	gene
WBGene00169728	21ur-10201	IV	6511099	6511119	gene
WBGene00174183	21ur-10202	IV	17489551	17489571	gene
WBGene00167138	21ur-10204	IV	6052316	6052336	gene
WBGene00171716	21ur-10205	IV	15560945	15560965	gene
WBGene00166196	21ur-10206	IV	14005008	14005028	gene
WBGene00170524	21ur-10207	IV	14021718	14021738	gene
WBGene00170633	21ur-10208	IV	14676331	14676351	gene
WBGene00173818	21ur-10209	V	10827352	10827372	gene
WBGene00049256	21ur-1021	IV	16226473	16226493	gene
WBGene00167075	21ur-10210	IV	14706488	14706508	gene
WBGene00170328	21ur-10211	IV	15097658	15097678	gene
WBGene00174031	21ur-10212	IV	14410919	14410939	gene
WBGene00169487	21ur-10213	IV	9307955	9307975	gene
WBGene00172518	21ur-10214	IV	14438429	14438449	gene
WBGene00168065	21ur-10215	IV	6077512	6077532	gene
WBGene00171813	21ur-10216	IV	14867809	14867829	gene
WBGene00167379	21ur-10217	IV	14241236	14241256	gene
WBGene00170447	21ur-10218	IV	13996301	13996321	gene
WBGene00165900	21ur-10219	IV	6061977	6061997	gene
WBGene00050060	21ur-1022	IV	5323996	5324016	gene
WBGene00165508	21ur-10220	IV	14672122	14672142	gene
WBGene00172210	21ur-10221	IV	15096543	15096563	gene
WBGene00166656	21ur-10222	IV	15795675	15795695	gene
WBGene00173671	21ur-10223	IV	5680216	5680236	gene
WBGene00167747	21ur-10224	IV	13907111	13907131	gene
WBGene00174189	21ur-10225	IV	15196830	15196850	gene
WBGene00168888	21ur-10226	IV	14634516	14634536	gene
WBGene00171914	21ur-10228	IV	15748931	15748951	gene
WBGene00166335	21ur-10229	IV	14434909	14434929	gene
WBGene00050293	21ur-1023	IV	14313466	14313486	gene
WBGene00166299	21ur-10230	IV	14529775	14529795	gene
WBGene00171837	21ur-10231	IV	15851809	15851829	gene
WBGene00167361	21ur-10232	IV	17059077	17059097	gene
WBGene00167908	21ur-10233	IV	15681274	15681294	gene
WBGene00173456	21ur-10234	IV	16719727	16719747	gene
WBGene00168978	21ur-10235	IV	5280557	5280577	gene
WBGene00174514	21ur-10236	IV	16797966	16797986	gene
WBGene00165067	21ur-10237	IV	7720494	7720514	gene
WBGene00170689	21ur-10238	IV	14527583	14527603	gene
WBGene00166147	21ur-10239	IV	15926267	15926287	gene
WBGene00048668	21ur-1024	IV	16526390	16526410	gene
WBGene00168339	21ur-10240	IV	16543104	16543124	gene
WBGene00171683	21ur-10241	IV	15267154	15267174	gene
WBGene00167206	21ur-10242	IV	14557096	14557116	gene
WBGene00170604	21ur-10243	IV	15627989	15628009	gene
WBGene00166118	21ur-10244	IV	15606696	15606716	gene
WBGene00169458	21ur-10245	IV	16452503	16452523	gene
WBGene00172830	21ur-10246	IV	6069888	6069908	gene
WBGene00168325	21ur-10247	IV	16541431	16541451	gene
WBGene00171380	21ur-10248	IV	17021136	17021156	gene
WBGene00167414	21ur-10249	IV	5094367	5094387	gene
WBGene00049243	21ur-1025	IV	15681275	15681295	gene
WBGene00170772	21ur-10250	IV	14872180	14872200	gene
WBGene00174623	21ur-10252	IV	15174575	15174595	gene
WBGene00166584	21ur-10254	IV	16119420	16119440	gene
WBGene00171470	21ur-10255	IV	5973117	5973137	gene
WBGene00165372	21ur-10256	IV	13760789	13760809	gene
WBGene00171240	21ur-10257	IV	16288085	16288105	gene
WBGene00169018	21ur-10258	IV	13676366	13676386	gene
WBGene00174572	21ur-10259	IV	14346435	14346455	gene
WBGene00050159	21ur-1026	IV	14608797	14608817	gene
WBGene00168582	21ur-10260	IV	15975517	15975537	gene
WBGene00166343	21ur-10261	IV	17134653	17134673	gene
WBGene00167761	21ur-10262	IV	15139178	15139198	gene
WBGene00172900	21ur-10263	IV	5331024	5331044	gene
WBGene00165808	21ur-10264	IV	14625574	14625594	gene
WBGene00174009	21ur-10265	IV	15928462	15928482	gene
WBGene00167445	21ur-10266	IV	13616717	13616737	gene
WBGene00170063	21ur-10267	IV	14040281	14040301	gene
WBGene00172981	21ur-10268	IV	16568428	16568448	gene
WBGene00168740	21ur-10269	IV	17234764	17234784	gene
WBGene00050734	21ur-1027	IV	14614710	14614730	gene
WBGene00168676	21ur-10270	IV	14610757	14610777	gene
WBGene00172970	21ur-10271	IV	14040034	14040054	gene
WBGene00167149	21ur-10273	IV	14223091	14223111	gene
WBGene00173938	21ur-10274	IV	13823869	13823889	gene
WBGene00165700	21ur-10275	IV	17048491	17048511	gene
WBGene00173264	21ur-10276	IV	14369556	14369576	gene
WBGene00167516	21ur-10277	IV	5105258	5105278	gene
WBGene00166809	21ur-10278	IV	13754886	13754906	gene
WBGene00168594	21ur-10279	IV	15692965	15692985	gene
WBGene00046766	21ur-1028	IV	9132124	9132144	gene
WBGene00165286	21ur-10280	IV	5907624	5907644	gene
WBGene00170440	21ur-10281	IV	15316349	15316369	gene
WBGene00168462	21ur-10282	IV	15302244	15302264	gene
WBGene00174320	21ur-10283	IV	13727774	13727794	gene
WBGene00171788	21ur-10284	IV	15231847	15231867	gene
WBGene00167033	21ur-10285	IV	14732560	14732580	gene
WBGene00170308	21ur-10286	IV	5116356	5116376	gene
WBGene00165806	21ur-10287	IV	15935666	15935686	gene
WBGene00169862	21ur-10289	IV	5753828	5753848	gene
WBGene00049577	21ur-1029	IV	6498289	6498309	gene
WBGene00174660	21ur-10290	IV	5646194	5646214	gene
WBGene00166732	21ur-10291	IV	14837999	14838019	gene
WBGene00172450	21ur-10292	IV	6435554	6435574	gene
WBGene00165389	21ur-10293	IV	15845252	15845272	gene
WBGene00171103	21ur-10294	IV	16562264	16562284	gene
WBGene00170817	21ur-10295	IV	16453649	16453669	gene
WBGene00169197	21ur-10296	IV	14896338	14896358	gene
WBGene00174553	21ur-10297	IV	6225003	6225023	gene
WBGene00167569	21ur-10298	IV	16702385	16702405	gene
WBGene00169020	21ur-10299	IV	15333492	15333512	gene
WBGene00046875	21ur-103	IV	4835169	4835189	gene
WBGene00046731	21ur-1030	IV	14533350	14533370	gene
WBGene00168401	21ur-10300	IV	7529271	7529291	gene
WBGene00168877	21ur-10301	IV	14628302	14628322	gene
WBGene00174247	21ur-10302	IV	15615085	15615105	gene
WBGene00167431	21ur-10303	IV	17476504	17476524	gene
WBGene00170610	21ur-10304	IV	15347609	15347629	gene
WBGene00168304	21ur-10305	IV	5931173	5931193	gene
WBGene00166624	21ur-10306	IV	15110877	15110897	gene
WBGene00169441	21ur-10307	IV	14631355	14631375	gene
WBGene00172776	21ur-10308	IV	15496287	15496307	gene
WBGene00170543	21ur-10309	IV	14200193	14200213	gene
WBGene00049668	21ur-1031	IV	14369327	14369347	gene
WBGene00170240	21ur-10310	IV	14879670	14879690	gene
WBGene00174884	21ur-10311	IV	7049407	7049427	gene
WBGene00169205	21ur-10312	IV	14974920	14974940	gene
WBGene00169259	21ur-10313	IV	14814304	14814324	gene
WBGene00173697	21ur-10316	IV	15926829	15926849	gene
WBGene00170463	21ur-10317	IV	16229976	16229996	gene
WBGene00167390	21ur-10318	IV	15974494	15974514	gene
WBGene00169044	21ur-10319	IV	15389511	15389531	gene
WBGene00047932	21ur-1032	IV	14815892	14815912	gene
WBGene00174083	21ur-10320	IV	14565347	14565367	gene
WBGene00171392	21ur-10321	IV	13909611	13909631	gene
WBGene00165807	21ur-10322	IV	15587882	15587902	gene
WBGene00166905	21ur-10324	IV	14687683	14687703	gene
WBGene00173027	21ur-10325	IV	5923213	5923233	gene
WBGene00171971	21ur-10326	IV	16272665	16272685	gene
WBGene00174096	21ur-10327	IV	15507197	15507217	gene
WBGene00168713	21ur-10328	IV	15845742	15845762	gene
WBGene00165896	21ur-10329	IV	13901590	13901610	gene
WBGene00046137	21ur-1033	IV	15660597	15660617	gene
WBGene00168317	21ur-10331	IV	6520109	6520129	gene
WBGene00172630	21ur-10332	IV	17214932	17214952	gene
WBGene00170179	21ur-10333	IV	15247746	15247766	gene
WBGene00174449	21ur-10334	IV	15896849	15896869	gene
WBGene00171256	21ur-10335	IV	15865196	15865216	gene
WBGene00165529	21ur-10336	IV	16124361	16124381	gene
WBGene00173066	21ur-10337	IV	14239321	14239341	gene
WBGene00167331	21ur-10338	IV	7530659	7530679	gene
WBGene00174064	21ur-10339	IV	16975395	16975415	gene
WBGene00049375	21ur-1034	IV	16780044	16780064	gene
WBGene00166072	21ur-10340	IV	16751499	16751519	gene
WBGene00174757	21ur-10341	X	15294005	15294025	gene
WBGene00169628	21ur-10342	IV	6055818	6055838	gene
WBGene00172760	21ur-10343	IV	14914386	14914406	gene
WBGene00168238	21ur-10344	IV	16213482	16213502	gene
WBGene00165123	21ur-10345	IV	15400142	15400162	gene
WBGene00170914	21ur-10346	IV	4938253	4938273	gene
WBGene00166420	21ur-10347	IV	4945426	4945446	gene
WBGene00170493	21ur-10348	IV	5923991	5924011	gene
WBGene00167896	21ur-10349	IV	15894081	15894101	gene
WBGene00049981	21ur-1035	IV	5321321	5321341	gene
WBGene00165034	21ur-10350	IV	16478383	16478403	gene
WBGene00172179	21ur-10351	IV	9139760	9139780	gene
WBGene00166457	21ur-10352	IV	13694376	13694396	gene
WBGene00165554	21ur-10353	IV	17129855	17129875	gene
WBGene00171951	21ur-10354	IV	5708358	5708378	gene
WBGene00166619	21ur-10355	IV	17175514	17175534	gene
WBGene00173616	21ur-10356	IV	16980784	16980804	gene
WBGene00173380	21ur-10357	IV	15209285	15209305	gene
WBGene00167774	21ur-10358	IV	5712813	5712833	gene
WBGene00174467	21ur-10359	IV	5503427	5503447	gene
WBGene00050391	21ur-1036	IV	16022809	16022829	gene
WBGene00172770	21ur-10360	IV	6860921	6860941	gene
WBGene00172656	21ur-10361	IV	15789859	15789879	gene
WBGene00168153	21ur-10362	IV	4992772	4992792	gene
WBGene00171870	21ur-10363	IV	15669471	15669491	gene
WBGene00167402	21ur-10364	IV	14456759	14456779	gene
WBGene00174045	21ur-10365	IV	15885953	15885973	gene
WBGene00169204	21ur-10366	IV	15675185	15675205	gene
WBGene00172517	21ur-10367	IV	5380883	5380903	gene
WBGene00168218	21ur-10368	IV	5444939	5444959	gene
WBGene00168695	21ur-10369	IV	5175890	5175910	gene
WBGene00045832	21ur-1037	IV	15102993	15103013	gene
WBGene00167144	21ur-10370	IV	15537294	15537314	gene
WBGene00174726	21ur-10371	IV	5670241	5670261	gene
WBGene00169195	21ur-10372	IV	5328319	5328339	gene
WBGene00169784	21ur-10373	IV	17015138	17015158	gene
WBGene00174225	21ur-10374	IV	15905417	15905437	gene
WBGene00168701	21ur-10375	IV	16477943	16477963	gene
WBGene00173090	21ur-10376	IV	13724677	13724697	gene
WBGene00166953	21ur-10377	IV	14290257	14290277	gene
WBGene00171384	21ur-10378	IV	5112956	5112976	gene
WBGene00169354	21ur-10379	IV	8158229	8158249	gene
WBGene00046255	21ur-1038	IV	14997273	14997293	gene
WBGene00165748	21ur-10380	IV	14262894	14262914	gene
WBGene00165020	21ur-10381	IV	15172098	15172118	gene
WBGene00169643	21ur-10382	IV	6570324	6570344	gene
WBGene00174841	21ur-10383	IV	17068007	17068027	gene
WBGene00169096	21ur-10384	IV	16009616	16009636	gene
WBGene00167346	21ur-10385	IV	14312406	14312426	gene
WBGene00171603	21ur-10386	IV	5886034	5886054	gene
WBGene00166235	21ur-10387	IV	13843734	13843754	gene
WBGene00170144	21ur-10388	IV	14125915	14125935	gene
WBGene00169452	21ur-10389	IV	5427417	5427437	gene
WBGene00047031	21ur-1039	IV	15248478	15248498	gene
WBGene00170536	21ur-10390	IV	6298100	6298120	gene
WBGene00165244	21ur-10391	IV	14274723	14274743	gene
WBGene00171576	21ur-10392	V	6042792	6042812	gene
WBGene00167041	21ur-10393	IV	15659563	15659583	gene
WBGene00172718	21ur-10394	IV	14542277	14542297	gene
WBGene00168782	21ur-10395	IV	15568398	15568418	gene
WBGene00173815	21ur-10396	IV	17036794	17036814	gene
WBGene00170573	21ur-10397	IV	5007725	5007745	gene
WBGene00166225	21ur-10398	IV	5527620	5527640	gene
WBGene00170872	21ur-10399	IV	5099435	5099455	gene
WBGene00050400	21ur-104	IV	16006915	16006935	gene
WBGene00047237	21ur-1040	IV	17199155	17199175	gene
WBGene00167054	21ur-10400	IV	15618266	15618286	gene
WBGene00171843	21ur-10401	IV	15835629	15835649	gene
WBGene00165993	21ur-10402	IV	13148375	13148395	gene
WBGene00169508	21ur-10403	IV	15572436	15572456	gene
WBGene00173949	21ur-10404	IV	16901496	16901516	gene
WBGene00172561	21ur-10406	IV	16068463	16068483	gene
WBGene00167429	21ur-10407	IV	14378882	14378902	gene
WBGene00171741	21ur-10408	IV	13750653	13750673	gene
WBGene00165853	21ur-10409	IV	5976190	5976210	gene
WBGene00049470	21ur-1041	IV	16171372	16171392	gene
WBGene00167998	21ur-10410	IV	14818412	14818432	gene
WBGene00173719	21ur-10411	IV	15393695	15393715	gene
WBGene00175004	21ur-10412	IV	5337041	5337061	gene
WBGene00167885	21ur-10413	IV	17198830	17198850	gene
WBGene00165189	21ur-10414	IV	15165704	15165724	gene
WBGene00170912	21ur-10415	IV	14591758	14591778	gene
WBGene00169349	21ur-10416	IV	14043555	14043575	gene
WBGene00174911	21ur-10417	IV	15489818	15489838	gene
WBGene00171962	21ur-10418	IV	16676348	16676368	gene
WBGene00165270	21ur-10419	IV	14124702	14124722	gene
WBGene00046084	21ur-1042	IV	5830666	5830686	gene
WBGene00167804	21ur-10420	IV	13732814	13732834	gene
WBGene00173335	21ur-10421	IV	5095224	5095244	gene
WBGene00168889	21ur-10422	IV	15629346	15629366	gene
WBGene00174400	21ur-10423	IV	13989630	13989650	gene
WBGene00174767	21ur-10424	IV	5569837	5569857	gene
WBGene00168371	21ur-10425	IV	14045297	14045317	gene
WBGene00173891	21ur-10426	IV	5950711	5950731	gene
WBGene00169456	21ur-10427	IV	15669459	15669479	gene
WBGene00166867	21ur-10428	IV	15295814	15295834	gene
WBGene00170542	21ur-10429	IV	15652038	15652058	gene
WBGene00047043	21ur-1043	IV	15606134	15606154	gene
WBGene00166178	21ur-10430	IV	15322312	15322332	gene
WBGene00169260	21ur-10431	IV	13727832	13727852	gene
WBGene00172294	21ur-10432	IV	16471363	16471383	gene
WBGene00165344	21ur-10433	IV	15570181	15570201	gene
WBGene00173228	21ur-10434	IV	16035156	16035176	gene
WBGene00166501	21ur-10435	IV	14101460	14101480	gene
WBGene00168477	21ur-10436	IV	14368867	14368887	gene
WBGene00174338	21ur-10437	IV	16833227	16833247	gene
WBGene00167160	21ur-10438	IV	15952676	15952696	gene
WBGene00172706	21ur-10439	IV	4878501	4878521	gene
WBGene00049355	21ur-1044	IV	14585468	14585488	gene
WBGene00165057	21ur-10440	IV	14423672	14423692	gene
WBGene00174394	21ur-10441	IV	14818177	14818197	gene
WBGene00166493	21ur-10442	IV	15992435	15992455	gene
WBGene00170804	21ur-10443	IV	13712864	13712884	gene
WBGene00170824	21ur-10444	IV	17211175	17211195	gene
WBGene00165078	21ur-10445	IV	15754837	15754857	gene
WBGene00167814	21ur-10446	IV	5425798	5425818	gene
WBGene00166509	21ur-10447	IV	4832480	4832500	gene
